original_path,final_path,doc_type,publish_year,model_target_year,year_method,model_target_rule,confidence,action,duplicate_of
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\other\FDC2AA86__Karl Hansen Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\other_hunt\FDC2AA86__Karl Hansen Hunt Contract.pdf,other_hunt,2023,2023,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\other\FF1E9737__Wasatch Permit (1).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\other_hunt\FF1E9737__Wasatch Permit (1).pdf,other_hunt,2023,2023,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\60619D30__22_bg-odds.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\60619D30__22_bg-odds.pdf,draw_odds,2024,2025,path_year,draw_results_to_next_year,medium,unchanged,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\AFB9D5C1__23_deer_odds (1).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\AFB9D5C1__23_deer_odds (1).pdf,draw_odds,2024,2025,path_year,draw_results_to_next_year,medium,unchanged,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\CA455989__General Season Deer Draw Odds.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\draw_odds\CA455989__General Season Deer Draw Odds.pdf,draw_odds,2024,2025,path_year,draw_results_to_next_year,medium,unchanged,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest\94BDA408__harvest_metrics_2025_preliminary.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\harvest_report\94BDA408__harvest_metrics_2025_preliminary.pdf,harvest_report,2025,2025,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\02360999__Scott and Pat Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\02360999__Scott and Pat Hunt Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\0A237724__Lynn Greer Hunt Contract 08.09.24a.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\0A237724__Lynn Greer Hunt Contract 08.09.24a.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\0ABF51A3__Draft Hunting Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\0ABF51A3__Draft Hunting Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\0B44CE29__David Baker Hunt Contract 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\0B44CE29__David Baker Hunt Contract 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\0EA0AAA9__Nick  Cook (Group) Antlerless Hunt Contract 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\0EA0AAA9__Nick  Cook (Group) Antlerless Hunt Contract 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\15593807__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024a.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\15593807__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024a.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\158448DB__WILD EYEZ _ WESTERN HUNT PACKING LIST.PDF,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\158448DB__WILD EYEZ _ WESTERN HUNT PACKING LIST.PDF,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\16DECD53__WildEyezOutfitters_Permit_Digital Signature.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\16DECD53__WildEyezOutfitters_Permit_Digital Signature.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\177306C9__Nick Berry Late Season Rifle 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\177306C9__Nick Berry Late Season Rifle 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\186D864D__Matt Lacek Hunt Contract 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\186D864D__Matt Lacek Hunt Contract 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\1ED79F0E__hunting_guides_FSM_2710.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\1ED79F0E__hunting_guides_FSM_2710.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\1EE765C5__Matt Lacek Hunt Contract 2024a.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\1EE765C5__Matt Lacek Hunt Contract 2024a.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\1F49CCA3__hunt_guide_outfitters_application.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\1F49CCA3__hunt_guide_outfitters_application.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\242DCC03__Hunting Guides and Outfitters Licensing Act Rule.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\regulation\242DCC03__Hunting Guides and Outfitters Licensing Act Rule.pdf,regulation,2024,2024,path_year,regulation_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\24665F75__Cameron J. Dick Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\24665F75__Cameron J. Dick Hunt Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\24A25CBB__2023_2024_SpecialUsePermit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\24A25CBB__2023_2024_SpecialUsePermit.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\26701C78__Scott and Pat Hunt Contract - signed.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\26701C78__Scott and Pat Hunt Contract - signed.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2864C757__Western Hunting Conservation Expo.PDF,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2864C757__Western Hunting Conservation Expo.PDF,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\292AE4DC__Tomas Yates 2024 Early Rifle Hunt Contract - Audit Report.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\292AE4DC__Tomas Yates 2024 Early Rifle Hunt Contract - Audit Report.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\296BEFF7__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024-agreement.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\296BEFF7__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024-agreement.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2AB65D41__Tyler Sutton Hunting Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2AB65D41__Tyler Sutton Hunting Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2B7E8582__Deer Vector Image black white shadow logo.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2B7E8582__Deer Vector Image black white shadow logo.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2D59E4AD__BRETT LEMORAUX Hunt Contract ARCHERY Mature Bull FISHLAKE 2024 RESIZE.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2D59E4AD__BRETT LEMORAUX Hunt Contract ARCHERY Mature Bull FISHLAKE 2024 RESIZE.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2DD12862___Easton_ Logo_Standards_Target_Hunting__19.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2DD12862___Easton_ Logo_Standards_Target_Hunting__19.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2DE72E35__David Baker Hunt Contract 2024a.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2DE72E35__David Baker Hunt Contract 2024a.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\2E20BF67__WildEyezOutfitters_Permit_2024_ signed Tyler (1).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\2E20BF67__WildEyezOutfitters_Permit_2024_ signed Tyler (1).pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\31F58D09__Manti Early Rifle Elk 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\31F58D09__Manti Early Rifle Elk 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\36831E00__WildEyezOutfitters_Permit_2024_Digital Signature -Certified..pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\36831E00__WildEyezOutfitters_Permit_2024_Digital Signature -Certified..pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\36B125BD__Hunting Guide Active Services defined..pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\36B125BD__Hunting Guide Active Services defined..pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\38731695__Stuart Miller Hunt Contract 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\38731695__Stuart Miller Hunt Contract 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\38E504B7__Manti LE Elk Unit .pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\38E504B7__Manti LE Elk Unit .pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\392AC87D__Elk Hunt Packing List 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\392AC87D__Elk Hunt Packing List 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\3A22CCF7__2024_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\3A22CCF7__2024_gs_buck_deer_hr.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\3AA09A88__Manti-La Sal National Forest - Big Bear CreekTrail.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\3AA09A88__Manti-La Sal National Forest - Big Bear CreekTrail.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\3CCB617E__EB3177 Nebo Elk 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\3CCB617E__EB3177 Nebo Elk 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\3FADEC05__Hunt Trip Editable Donation Form (4).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\3FADEC05__Hunt Trip Editable Donation Form (4).pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\41635DB6__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024 - signed.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\41635DB6__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024 - signed.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4229E2EE__UtahHuntingGuideandOutfitterExamGuidelines.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4229E2EE__UtahHuntingGuideandOutfitterExamGuidelines.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\42E32BD5__2024_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\42E32BD5__2024_le_oial_all.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\442F51B3__Fair Chase and Hunter Ethics.PDF,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\442F51B3__Fair Chase and Hunter Ethics.PDF,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\44843732__Gene and Kevin Antlerless Elk 2024.pdf.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\44843732__Gene and Kevin Antlerless Elk 2024.pdf.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\45CED4D4__Gene and Kevin Hunt Contract - signed.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\45CED4D4__Gene and Kevin Hunt Contract - signed.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\46DE5A46__Hunter_s License.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\46DE5A46__Hunter_s License.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\47619C6F__Park Ranger Aide DNR-Seasonal-Job-Application-12-13-16.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\47619C6F__Park Ranger Aide DNR-Seasonal-Job-Application-12-13-16.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\49A0A91C__Marshall Thomas Cougar Hunting Contract 2024A .pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\49A0A91C__Marshall Thomas Cougar Hunting Contract 2024A .pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4AB1EDAD__elk 01.21.16-2.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4AB1EDAD__elk 01.21.16-2.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4EC01EFE__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4EC01EFE__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4EC98C41__2024_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4EC98C41__2024_gs_buck_deer_hr.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4EEAD9B9__Miller, Stacey Wildlife Record.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4EEAD9B9__Miller, Stacey Wildlife Record.pdf",other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\4F224A15__Patrick and Scott Antlerless Elk 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4F224A15__Patrick and Scott Antlerless Elk 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\52EEA014__Private Recreation Oportunities.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\52EEA014__Private Recreation Oportunities.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\5479E5ED__Nick (Group) Antlerless Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\5479E5ED__Nick (Group) Antlerless Hunt Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\59403A95__24_bg_report.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\59403A95__24_bg_report.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\5B236783__Dallina Hunting Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\5B236783__Dallina Hunting Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\5D1EDD85__Transportation Use Permit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\5D1EDD85__Transportation Use Permit.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\5D5AE6E0__Brian Murphy Antlerless Hunt Contract 2024 - signed.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\5D5AE6E0__Brian Murphy Antlerless Hunt Contract 2024 - signed.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6124D58D__hunting_guides_FSM_2700_zer.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6124D58D__hunting_guides_FSM_2700_zer.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\61768CDA__Wendell Sportsmans Permit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\61768CDA__Wendell Sportsmans Permit.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6499D1A5__Skyler Webster Hunt Contract 2024.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6499D1A5__Skyler Webster Hunt Contract 2024.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\65E23B48__depredation_permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\65E23B48__depredation_permits.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\67EC963A__Velvet Camera Elk.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\67EC963A__Velvet Camera Elk.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6913F404__Hunting Guide Outfitter Application.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6913F404__Hunting Guide Outfitter Application.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6E1A8C2F__Discovery Cow Elk Case .pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6E1A8C2F__Discovery Cow Elk Case .pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6EFAEDDF__Tomas Yates 2024 Early Rifle Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6EFAEDDF__Tomas Yates 2024 Early Rifle Hunt Contract.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\6F4FD1B1__Lisa and Loyd Conner Mid Rifle Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\6F4FD1B1__Lisa and Loyd Conner Mid Rifle Hunt Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\712ACAC5__Community Advantage Loan Application Packet.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\712ACAC5__Community Advantage Loan Application Packet.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\745CA02C__Gene and Kevin Hunt Contract.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\745CA02C__Gene and Kevin Hunt Contract.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\regulation\76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf",regulation,2024,2024,path_year,regulation_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\77BECD7A__Scott Carson hunting-guide-outfitters-application.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\77BECD7A__Scott Carson hunting-guide-outfitters-application.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\7C61D991__Nick Berry Late Season Rifle 2024-agreement draft.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\7C61D991__Nick Berry Late Season Rifle 2024-agreement draft.pdf,other_hunt,2024,2024,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\7CF79F8B__KODEY RICHARDS hunting-guide-outfitters-application.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\7CF79F8B__KODEY RICHARDS hunting-guide-outfitters-application.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\7DA8124D__Fishlake BLM Special Use Permit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\7DA8124D__Fishlake BLM Special Use Permit.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\803B2359__24_bg_report.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\803B2359__24_bg_report.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\8470B0E6__USFS Recreation Special Use Permit Outline.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\8470B0E6__USFS Recreation Special Use Permit Outline.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other\84809BCB__zeiss brochure-zeiss-hunting-catalogue-us.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\84809BCB__zeiss brochure-zeiss-hunting-catalogue-us.pdf,other_hunt,2024,2024,path_year,default_same_year,medium,moved,
