"type","kept_path","moved_from","moved_to","size_bytes","hash"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\814A2B0A__2024_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\89C33881__2024_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\89C33881__2024_le_oial_all.pdf","384486","CEA0C20045C06D2A128D8D2BEC6750B1793D6718"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\ECBBF5FB__2022-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\1239E63E__2022-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\1239E63E__2022-san-rafael-dirty-devil.pdf","75005","53FBE571E5B245953B618C8A62E62B7C4ECF2BFF"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\62B883FF__2014_all_species_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\62B883FF__2014_all_species_hr - Copy.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\62B883FF__2014_all_species_hr - Copy.pdf","137331","DD19DDE3CC76A7641FC5FECD37AE113088A02748"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\62B883FF__2014_all_species_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\9FDDB308__2014_all_species_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\9FDDB308__2014_all_species_hr.pdf","137331","DD19DDE3CC76A7641FC5FECD37AE113088A02748"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\62B883FF__2014_all_species_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\9FDDB308__2014_all_species_hr - Copy.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\9FDDB308__2014_all_species_hr - Copy.pdf","137331","DD19DDE3CC76A7641FC5FECD37AE113088A02748"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\B5780E69__2023-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\CDE693FB__2023-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\CDE693FB__2023-san-juan-north.pdf","66808","51A72AC1F92C9F3327F09365E272490C8BBB99EF"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\72C08FAD__2023-la-sal-potash.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\69BD1FA5__2023-la-sal-potash.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\69BD1FA5__2023-la-sal-potash.pdf","72969","73CBBF802B79070459E98F8F6A2E6E64257443CA"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\harvest_report\5D8BB5B5__rmbs_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\harvest_report\43E16B85__rmbs_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\43E16B85__rmbs_hr.pdf","7283","0F7856106A3299C34454C0724456D69A362100FB"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\11339B18__2018-kaiparowits.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\08E7094F__2018-kaiparowits.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\08E7094F__2018-kaiparowits.pdf","70822","4730950D25A179422117700E3E74B9BF62CBDBD4"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\666666FC__KaiparowitsEastWest_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\666666FC__KaiparowitsEastWest_bighorn_2015.pdf","23403","0BF10B58E218FA4AB5E65F9BC44966F2D5F903C3"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\other_hunt\C5FF2199__Special-Use-Permit-Application_FILLABLE_3.6.24.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\58E866A0__Special-Use-Permit-Application_FILLABLE_3.6.24 (2026_02_06 06_23_41 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\58E866A0__Special-Use-Permit-Application_FILLABLE_3.6.24 (2026_02_06 06_23_41 UTC).pdf","224223","D2D47550AA3A3B95155DC45E4C110E322F596D90"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\F7A8FA79__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\F7A8FA79__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\BAAFE85F__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\BAAFE85F__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\106ACAC6__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\106ACAC6__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\93F6F3D0__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\93F6F3D0__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\24505A1B__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\24505A1B__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\3D6FEE98__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\3D6FEE98__2026-03-06-2025-preliminary-bg-harvest.pdf","662361","FA9A6DDF3F8E895820AB62579F749FA010FBEE30"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\043E31A3__2021-north-slope-bare-top.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\7957940F__2021-north-slope-bare-top.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\7957940F__2021-north-slope-bare-top.pdf","88491","626D201FA9B46D7CAB6597C864F66A53CF203C9D"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\9F5340DF__2018-north-slope-goslin.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\DC43E7E3__2018-north-slope-goslin.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\DC43E7E3__2018-north-slope-goslin.pdf","117161","CC6E5417259DFB2504A0A5000488289CE9D9323A"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\53131416__2019-oquirrh-stansbury.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\52E22782__2019-oquirrh-stansbury.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\52E22782__2019-oquirrh-stansbury.pdf","58634","2647598EC6384AD4C49206D7766C534196B588B1"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\58B665E2__2018-wasatch-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\345C11C8__2018-wasatch-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\345C11C8__2018-wasatch-west.pdf","116550","34DF782F8565C4D1D531A7F6733D1DFBCA89D8B5"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\370413B2__2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\AEE0FA31__2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\AEE0FA31__2026-04-rac-packet a.pdf","4942063","511A9C225BBC7C20BE7C10719F781E7FCF2ABB6B"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\370413B2__2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\draw_odds\2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\2026-04-rac-packet a.pdf","4942063","511A9C225BBC7C20BE7C10719F781E7FCF2ABB6B"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\370413B2__2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\2026-04-rac-packet a.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\2026-04-rac-packet a__816b20.pdf","4942063","511A9C225BBC7C20BE7C10719F781E7FCF2ABB6B"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\0FE6BFCA__2017_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\DBF15490__2017_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\DBF15490__2017_gs_deer_hr.pdf","70617","9434CDCA520309497ECE63165EA2D6CE046583D9"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\251794EF__2015_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\033F97D7__2015_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\033F97D7__2015_gs_deer_hr.pdf","14653","7EA4596A198EFF1459892DFE910D8EBF8A3F56C9"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\601653D8__Alma Wayman Cougar Hunting Contract 2023 - signed (2026_02_06 06_23_41 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\other_hunt\B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf","958731","C24072DAB0C029D7677B614638263DA7DC2D26B5"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\4B03444B__2019-book-cliffs-rattlesnake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\C55B75A4__2019-book-cliffs-rattlesnake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\C55B75A4__2019-book-cliffs-rattlesnake.pdf","72856","D279F5DAFE4D37C82F1EEB6CD284CFF0CD925840"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\31B5012A__2013_mg_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\9C71337C__2013_mg_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\9C71337C__2013_mg_hr.pdf","14975","41607AE5D7F9B78FA32421807090CB0787E0F82B"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\EF4D3BAC__2023-antelope-island.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\25ABF1D9__2023-antelope-island.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\25ABF1D9__2023-antelope-island.pdf","39749","C2FBD1354FC3C0865C76ACAD996B233D85F7D37E"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E8CF3BEA__2015_le_oial_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\C439BBFB__2015_le_oial_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\C439BBFB__2015_le_oial_hr.pdf","98063","CADB2B10FAF164DA1AC14DC28E82D03EB5C82848"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\FB91F4A9__2013_dbs_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\696130B3__2013_dbs_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\696130B3__2013_dbs_hr.pdf","14290","4C6BAAE2BDAF9F7AE0ECEF22AAB77D8363A29608"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\ABB95D60__2021-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\17B1B656__2021-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\17B1B656__2021-harvest-data.pdf","192358","2C7EC5E239B252BD2ED55F8ED552212A9274717C"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\20175C2A__dirtydevil_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\0AE00D39__dirtydevil_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\0AE00D39__dirtydevil_bighorn_2014.pdf","9365","7D744674702B79FFA36DCC78FC6C8421DF97CD2D"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\D0579D88__2019-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\DDC67D0A__2019-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\DDC67D0A__2019-harvest-data.pdf","141480","F05082B9B5170DC6187AD136D7BA411ECBE6195A"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\1AAF42C7__2021-san-rafael-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\C3CFAABB__2021-san-rafael-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\C3CFAABB__2021-san-rafael-north.pdf","190355","109CCED57097898D2EDA3FA5CB81B7140B147B39"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E0B518C9__2017-SanJuanNorth_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\06979387__2017-SanJuanNorth_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\06979387__2017-SanJuanNorth_bighorn.pdf","38913","CC09CEEB591181E51B03D642DD24AD545F9E877A"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\898836F9__2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\898836F9__2026-04-rac-agenda.pdf","175849","F99D6CD720A7BD99058481840E67D1C99B3B6188"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\draw_odds\2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\2026-04-rac-agenda.pdf","175849","F99D6CD720A7BD99058481840E67D1C99B3B6188"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\18217DFE__2026-04-rac-agenda.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\18217DFE__2026-04-rac-agenda.pdf","175849","F99D6CD720A7BD99058481840E67D1C99B3B6188"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\25AAAC37__2016_box_elder_newfoundlands_bh.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\D42C697C__2016_box_elder_newfoundlands_bh.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\D42C697C__2016_box_elder_newfoundlands_bh.pdf","7023","ADC31C9F20C6696E8A51858FDAC1928E1C31F96C"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\261C28AD__Box_Elder_Newfoundland_bighorn_2016.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\261C28AD__Box_Elder_Newfoundland_bighorn_2016.pdf","6994","6660A5FBEE44E3B3D56A3F0E972A479F10E0D9D1"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\FF6D4B3D__2022_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\C4D19DD4__2022_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\C4D19DD4__2022_antlerless_hr.pdf","215731","5AFE948F5DD5CB16A8332D818EF8A505D1A71AF3"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\6ACC2AEA__2021_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\8BE4AEF7__2021_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\8BE4AEF7__2021_le_oial_all.pdf","364332","3F25822A31C92F695E76AB5325452DAE4A7D2287"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\1592232F__NorthSlopeBaretop_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf","35334","5C30DFED31386DA7327F16499FBFE84B11DD2686"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\2CB58436__2015_BHS_Data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\F2BCFD2B__2015_BHS_Data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\F2BCFD2B__2015_BHS_Data.pdf","64585","7913037B159E631F1F097502F1DD1C72948FBCFA"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\5E321DA5__2022-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\D1D7FE69__2022-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\D1D7FE69__2022-harvest-data.pdf","193163","4DFD215A9CF195B83DA61167A4D03FAEC46B8500"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\BA46974B__2013_le_pronghorn_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2013\pdf\harvest_report\E604C470__2013_le_pronghorn_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\E604C470__2013_le_pronghorn_hr.pdf","32339","B2C63B1C501770B078BEBF85FD249EF5CCDD1788"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\regulation\2D992517__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC) (2026_02_17 05_56_28 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\regulation\242DCC03__Hunting Guides and Outfitters Licensing Act Rule.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\242DCC03__Hunting Guides and Outfitters Licensing Act Rule.pdf","34325","480D7B8320B541A6622C242AF96AB344524B5838"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\regulation\2D992517__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC) (2026_02_17 05_56_28 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\regulation\9A1A328A__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\9A1A328A__Hunting Guides and Outfitters Licensing Act Rule (2026_02_06 06_23_41 UTC).pdf","34325","480D7B8320B541A6622C242AF96AB344524B5838"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\20569E3D__SouthSanRafael_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\EE0B5B20__SouthSanRafael_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\EE0B5B20__SouthSanRafael_bighorn_2015.pdf","8502","F4253D345D768D7FF215EFE99D0F6482FCE050C4"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\9FB2707A__NorthSlopeGoslinMtn_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\261ED8FC__NorthSlopeGoslinMtn_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\261ED8FC__NorthSlopeGoslinMtn_bighorn_2015.pdf","6774","AF364601BB0BCCD6E284E31988639D8407840C6C"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\21_black_bear_report.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\1D9B9753__22_black_bear_report.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\1D9B9753__22_black_bear_report.pdf","1163235","60371D76DE94CB5AD3E71CC40C4A31785706A9B3"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\CB027DE6__2019-henry-mountains.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\6F397394__2019-henry-mountains.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\6F397394__2019-henry-mountains.pdf","71354","D5F87428B92B6CA3D25C2A83063E13DF29DEDF1C"
