publish_year,label,url,status,dest_path
2022,Youth Dedicated Hunter deer draw results,https://wildlife.utah.gov/pdf/bg/2022/22_youth_dh_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\draw_odds\4d3103f2__Youth Dedicated Hunter deer draw results.pdf
2022,Sportsman draw odds report,https://wildlife.utah.gov/pdf/bg/2022/22-23_sportsman_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\draw_odds\10e8e26a__Sportsman draw odds report.pdf
2021,General-season buck deer draw results,https://wildlife.utah.gov/pdf/bg/2021/21_deer_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\c4618029__General-season buck deer draw results.pdf
2021,Lifetime general-season deer draw results,https://wildlife.utah.gov/pdf/bg/2021/21_lifetime_deer.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\2a192910__Lifetime general-season deer draw results.pdf
2021,Youth draw-only elk bonus point draw results,https://wildlife.utah.gov/pdf/bg/2021/21_youth_bull_elk.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\9a7a35aa__Youth draw-only elk bonus point draw results.pdf
2021,Youth general-season deer draw results,https://wildlife.utah.gov/pdf/bg/2021/21_youth_deer.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\98e761bc__Youth general-season deer draw results.pdf
2021,Big game limited-entry &amp; once-in-a-lifetime draw results,https://wildlife.utah.gov/pdf/bg/2021/21_bg-odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\615cbcd5__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf
2021,Antlerless big game draw results,https://wildlife.utah.gov/pdf/bg/2021/21_antlerless_drawing_odds_report.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\ea19f723__Antlerless big game draw results.pdf
2021,Youth antlerless big game draw results,https://wildlife.utah.gov/pdf/bg/2021/21_youth_antlerless_drawing_odds_report.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\897696d1__Youth antlerless big game draw results.pdf
2021,Dedicated Hunter deer draw results,https://wildlife.utah.gov/pdf/bg/2021/21_dh_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\85bae871__Dedicated Hunter deer draw results.pdf
2021,Youth Dedicated Hunter deer draw results,https://wildlife.utah.gov/pdf/bg/2021/21_youth_dh_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\3b691218__Youth Dedicated Hunter deer draw results.pdf
2021,Sportsman draw odds report,https://wildlife.utah.gov/pdf/bg/2021/21-22_sportsman_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\draw_odds\ffa5e57f__Sportsman draw odds report.pdf
2020,General-season buck deer draw results,https://wildlife.utah.gov/pdf/bg/2020/20_deer_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\fddbc9d7__General-season buck deer draw results.pdf
2020,Lifetime general-season deer draw results,https://wildlife.utah.gov/pdf/bg/2020/20_lifetime_deer.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\24b2f6b3__Lifetime general-season deer draw results.pdf
2020,Youth draw-only elk bonus point draw results,https://wildlife.utah.gov/pdf/bg/2020/20_youth_bull_elk.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\3f05ae15__Youth draw-only elk bonus point draw results.pdf
2020,Youth general-season deer draw results,https://wildlife.utah.gov/pdf/bg/2020/20_youth_deer.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\e7b234c1__Youth general-season deer draw results.pdf
2020,Big game limited-entry &amp; once-in-a-lifetime draw results,https://wildlife.utah.gov/pdf/bg/2020/20_bg-odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\f4467d08__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf
2020,Antlerless big game draw results,https://wildlife.utah.gov/pdf/bg/2020/20_antlerless_drawing_odds_report.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\d30a80bb__Antlerless big game draw results.pdf
2020,Youth antlerless big game draw results,https://wildlife.utah.gov/pdf/bg/2020/20_youth_antlerless_drawing_odds_report.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\c4a9d67b__Youth antlerless big game draw results.pdf
2020,Dedicated Hunter deer draw results,https://wildlife.utah.gov/pdf/bg/2020/20_dh_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\a0ccd01f__Dedicated Hunter deer draw results.pdf
2020,Youth Dedicated Hunter deer draw results,https://wildlife.utah.gov/pdf/bg/2020/20_youth_dh_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\b6518e1c__Youth Dedicated Hunter deer draw results.pdf
2020,Sportsman draw odds report,https://wildlife.utah.gov/pdf/bg/2020/20-21_sportsman_odds.pdf,downloaded,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\draw_odds\fd3c3903__Sportsman draw odds report.pdf
