hunt_code,column,truth_value,built_value
EL3135,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3136,youth_flag,False,0
EL3136,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3136,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3136,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3136,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3137,youth_flag,False,0
EL3137,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3137,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3137,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3137,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3139,weapon,HAMSS,Archery
EL3139,youth_flag,False,0
EL3139,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3139,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3139,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3139,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3142,weapon,HAMSS,Archery
EL3142,youth_flag,False,0
EL3142,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3142,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3142,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3142,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3143,weapon,HAMSS,Archery
EL3143,youth_flag,False,0
EL3143,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3143,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3143,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3143,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3144,weapon,HAMSS,Archery
EL3144,youth_flag,False,0
EL3144,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3144,has_harvest,True,1
EL3144,has_bonus_draw,False,0
EL3144,has_antlerless_draw,False,0
EL3144,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3144,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3144,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3145,youth_flag,False,0
EL3145,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3145,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3145,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3145,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3146,youth_flag,False,0
EL3146,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3146,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3146,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3146,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3147,youth_flag,False,0
EL3147,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3147,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3147,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3147,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3148,youth_flag,False,0
EL3148,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3148,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3148,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3148,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3149,youth_flag,False,0
EL3149,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3149,has_harvest,True,1
EL3149,has_bonus_draw,False,0
EL3149,has_antlerless_draw,False,0
EL3149,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3149,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3149,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3150,youth_flag,False,0
EL3150,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3150,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3150,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3150,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3151,youth_flag,False,0
EL3151,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3151,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3151,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3151,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3152,youth_flag,False,0
EL3152,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3152,has_harvest,True,1
EL3152,has_bonus_draw,False,0
EL3152,has_antlerless_draw,False,0
EL3152,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3152,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3152,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3153,youth_flag,False,0
EL3153,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3153,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3153,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3153,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3154,youth_flag,False,0
EL3154,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3154,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3154,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3154,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3155,youth_flag,False,0
EL3155,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3155,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3155,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3155,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3158,youth_flag,False,0
EL3158,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3158,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3158,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3158,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3159,youth_flag,False,0
EL3159,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3159,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3159,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3159,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3160,youth_flag,False,0
EL3160,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3160,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3160,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3160,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3161,youth_flag,False,0
EL3161,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3161,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3161,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3161,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3162,youth_flag,False,0
EL3162,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3162,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3162,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3162,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3163,youth_flag,False,0
EL3163,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3163,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3163,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3163,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3164,youth_flag,False,0
EL3164,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3164,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3164,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3164,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3166,youth_flag,False,0
EL3166,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3166,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3166,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3166,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3167,youth_flag,False,0
EL3167,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3167,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3167,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3167,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3168,youth_flag,False,0
EL3168,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3168,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3168,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3168,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3169,youth_flag,False,0
EL3169,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3169,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3169,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3169,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3170,youth_flag,False,0
EL3170,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3170,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3170,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3170,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3171,youth_flag,False,0
EL3171,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3171,has_harvest,True,1
EL3171,has_bonus_draw,False,0
EL3171,has_antlerless_draw,False,0
EL3171,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3171,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3171,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3172,youth_flag,False,0
EL3172,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3172,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3172,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3172,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3173,youth_flag,False,0
EL3173,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3173,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3173,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3173,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3174,youth_flag,False,0
EL3174,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3174,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3174,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3174,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3175,youth_flag,False,0
EL3175,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3175,has_harvest,True,1
EL3175,has_bonus_draw,False,0
EL3175,has_antlerless_draw,False,0
EL3175,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3175,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3175,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3176,youth_flag,False,0
EL3176,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3176,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3176,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3176,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3177,youth_flag,False,0
EL3177,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3177,has_harvest,True,1
EL3177,has_bonus_draw,False,0
EL3177,has_antlerless_draw,False,0
EL3177,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3177,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3177,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3179,youth_flag,False,0
EL3179,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3179,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3179,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3179,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3180,youth_flag,False,0
EL3180,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3180,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3180,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3180,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3181,youth_flag,False,0
EL3181,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3181,has_harvest,True,1
EL3181,has_bonus_draw,False,0
EL3181,has_antlerless_draw,False,0
EL3181,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3181,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3181,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3182,youth_flag,False,0
EL3182,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3182,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3182,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3182,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3183,youth_flag,False,0
EL3183,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3183,has_harvest,True,1
EL3183,has_bonus_draw,False,0
EL3183,has_antlerless_draw,False,0
EL3183,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3183,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3183,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3184,youth_flag,False,0
EL3184,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3184,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3184,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3184,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3185,youth_flag,False,0
EL3185,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3185,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3185,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3185,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3186,youth_flag,False,0
EL3186,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3186,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3186,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3186,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3187,youth_flag,False,0
EL3187,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3187,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3187,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3187,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3188,youth_flag,False,0
EL3188,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3188,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3188,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3188,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3189,youth_flag,False,0
EL3189,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3189,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3189,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3189,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3190,youth_flag,False,0
EL3190,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3190,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3190,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3190,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3191,youth_flag,False,0
EL3191,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3191,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3191,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3191,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3192,youth_flag,False,0
EL3192,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3192,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3192,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3192,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3193,youth_flag,False,0
EL3193,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3193,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3193,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3193,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3194,youth_flag,False,0
EL3194,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3194,has_harvest,True,1
EL3194,has_bonus_draw,False,0
EL3194,has_antlerless_draw,False,0
EL3194,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3194,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3194,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3195,youth_flag,False,0
EL3195,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3195,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3195,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3195,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3196,youth_flag,False,0
EL3196,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3196,has_harvest,True,1
EL3196,has_bonus_draw,False,0
EL3196,has_antlerless_draw,False,0
EL3196,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3196,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3196,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3197,youth_flag,False,0
EL3197,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3197,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3197,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3197,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3198,youth_flag,False,0
EL3198,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3198,has_harvest,True,1
EL3198,has_bonus_draw,False,0
EL3198,has_antlerless_draw,False,0
EL3198,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3198,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3198,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3199,youth_flag,False,0
EL3199,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3199,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3199,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3199,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3205,weapon,HAMSS,Archery
EL3205,youth_flag,False,0
EL3205,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3205,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3205,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3205,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3208,weapon,Any Legal Weapon (Late),Any Legal Weapon
EL3208,youth_flag,False,0
EL3208,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3208,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3208,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3208,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EL3210,youth_flag,False,0
EL3210,permit_status,NO_QUOTA_PUBLISHED,MISSING
EL3210,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
EL3210,source_authority,Utah DWR Hunt Planner,official_uploaded_source
EL3210,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
EX1000,sex_type,Hunters Choice,Hunter's Choice
EX1000,youth_flag,False,0
EX1000,permit_status,NO_QUOTA_PUBLISHED,MISSING
EX1000,permit_overlay_source,2026_elk_extended_archery.xlsx,
EX1000,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_SOURCE
GO1000,youth_flag,False,0
GO1000,permits_2026_total,1,
GO1000,permit_status,TOTAL_ONLY,MISSING
GO1000,has_harvest,True,1
GO1000,has_bonus_draw,False,0
GO1000,has_antlerless_draw,False,0
GO1000,permit_overlay_source,8C1294DD__2025-27_conservation_permits.pdf,
GO1000,data_status,COMPLETE_TOTAL_ONLY,MISSING_STATEWIDE_SOURCE
GO6800,youth_flag,False,0
GO6800,has_harvest,True,1
GO6800,has_bonus_draw,False,0
GO6800,has_antlerless_draw,False,0
GO6801,youth_flag,False,0
GO6801,has_harvest,True,1
GO6801,has_bonus_draw,False,0
GO6801,has_antlerless_draw,False,0
GO6803,youth_flag,False,0
GO6803,has_harvest,True,1
GO6803,has_bonus_draw,False,0
GO6803,has_antlerless_draw,False,0
GO6804,youth_flag,False,0
GO6804,has_harvest,True,1
GO6804,has_bonus_draw,False,0
GO6804,has_antlerless_draw,False,0
GO6805,youth_flag,False,0
GO6805,has_harvest,True,1
GO6805,has_bonus_draw,False,0
GO6805,has_antlerless_draw,False,0
GO6806,youth_flag,False,0
GO6806,has_harvest,True,1
GO6806,has_bonus_draw,False,0
GO6806,has_antlerless_draw,False,0
GO6807,youth_flag,False,0
GO6807,has_harvest,True,1
GO6807,has_bonus_draw,False,0
GO6807,has_antlerless_draw,False,0
GO6808,youth_flag,False,0
GO6808,has_harvest,True,1
GO6808,has_bonus_draw,False,0
GO6808,has_antlerless_draw,False,0
GO6810,youth_flag,False,0
GO6810,has_harvest,True,1
GO6810,has_bonus_draw,False,0
GO6810,has_antlerless_draw,False,0
GO6813,youth_flag,False,0
GO6813,has_harvest,True,1
GO6813,has_bonus_draw,False,0
GO6813,has_antlerless_draw,False,0
GO6814,youth_flag,False,0
GO6814,has_harvest,True,1
GO6814,has_bonus_draw,False,0
GO6814,has_antlerless_draw,False,0
GO6817,youth_flag,False,0
GO6817,has_harvest,True,1
GO6817,has_bonus_draw,False,0
GO6817,has_antlerless_draw,False,0
GO6818,youth_flag,False,0
GO6818,has_harvest,True,1
GO6818,has_bonus_draw,False,0
GO6818,has_antlerless_draw,False,0
GO6819,youth_flag,False,0
GO6819,has_harvest,True,1
GO6819,has_bonus_draw,False,0
GO6819,has_antlerless_draw,False,0
GO6820,youth_flag,False,0
GO6820,has_harvest,True,1
GO6820,has_bonus_draw,False,0
GO6820,has_antlerless_draw,False,0
GO6821,youth_flag,False,0
GO6821,has_harvest,True,1
GO6821,has_bonus_draw,False,0
GO6821,has_antlerless_draw,False,0
GO6822,youth_flag,False,0
GO6822,has_harvest,True,1
GO6822,has_bonus_draw,False,0
GO6822,has_antlerless_draw,False,0
LD1001,youth_flag,False,0
LD1001,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1001,has_harvest,True,1
LD1001,has_bonus_draw,False,0
LD1001,has_antlerless_draw,False,0
LD1001,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1001,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LD1004,youth_flag,False,0
LD1004,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1004,has_harvest,True,1
LD1004,has_bonus_draw,False,0
LD1004,has_antlerless_draw,False,0
LD1004,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1004,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LD1006,youth_flag,False,0
LD1006,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1006,has_harvest,True,1
LD1006,has_bonus_draw,False,0
LD1006,has_antlerless_draw,False,0
LD1006,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1006,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LD1019,youth_flag,False,0
LD1019,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1019,has_harvest,True,1
LD1019,has_bonus_draw,False,0
