OBJECTID,species,hunt_num,hunt_name,include_in_fall_recs,include_in_spring_recs,requires_tooth_packet,boundary_id,mgmt_unit_key,hunt_status,hunt_type,weapon,season_timing,last_season_date,adm_region,tribal_split,non_res,notes,public_advisories,rec_status,boundary_description,is_new_hunt,boundary_filename,rec_type,rec_unit_key,rec_unit_name,hunt_year,sex_type
1212,Deer,DX0002,Ogden,Y,N,N,280,3,Active,General Season,Extended Archery,,Sept 13 2025 - Nov 30 2025,,0,TRUE,,,Board Approved,,FALSE,,None,3,,2025,Hunter's Choice
1213,Deer,DB1032,Monroe,Y,Y,N,629,23,Active,Limited Entry on General Season,Muzzleloader,,Oct 29 2025 - Nov 06 2025,SRO,0,TRUE,,This is a Limited-entry hunt that takes place on a General-season unit. You will lose your bonus points if you draw out for this hunt.,Board Approved,,FALSE,,GS,23,Monroe,2025,Male Only
1214,Deer,DB1593,Nine Mile,Y,Y,N,615,11,Active,General Season,Early Any Legal Weapon,Early Any Legal Weapon,Oct 08 2025 - Oct 12 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,GS,11,Nine Mile,2025,Male Only
1215,Deer,DB1591,Fillmore,Y,Y,N,802,21AB,Active,General Season,Early Any Legal Weapon,Early Any Legal Weapon,Oct 08 2025 - Oct 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,GS,21AB,Fillmore,2025,Male Only
1216,Deer,DB1074,Paunsaugunt,Y,Y,Y,163,27,Active,Management Buck,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,0,TRUE,,,Board Approved,,FALSE,,PLE,27,Paunsaugunt,2025,Male Only
1217,Desert Bighorn Sheep,DS6600,Henry Mtns,Y,Y,Y,94,15,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,15,Henry Mtns,2025,Male Only
1218,Desert Bighorn Sheep,DS6606,"San Juan, Lockhart",Y,Y,Y,307,14,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,14LOCK,"San Juan, Lockhart",2025,Male Only
1219,Desert Bighorn Sheep,DS6608,"San Rafael, Dirty Devil",Y,Y,Y,193,12,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,TRUE,Extended from Nov 10 to Nov 26,,Board Approved,,FALSE,,OIAL,12DEVIL,"San Rafael, Dirty Devil",2025,Male Only
1220,Desert Bighorn Sheep,DS6624,"San Rafael, Dirty Devil",Y,Y,Y,193,12,Active,OIAL,Archery,,Nov 11 2025 - Dec 17 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,12DEVIL,"San Rafael, Dirty Devil",2025,Male Only
1221,Desert Bighorn Sheep,DS6611,Zion,Y,Y,Y,635,29,Active,OIAL,Any Legal Weapon,Early Any Legal Weapon,Sept 13 2025 - Nov 10 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,29,Zion,2025,Male Only
1222,Desert Bighorn Sheep,DS6622,"San Juan, North",Y,Y,Y,308,14,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,14NORTH,"San Juan, North",2025,Male Only
1223,Desert Bighorn Sheep,DS6607,"San Juan, South",Y,Y,Y,310,14,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,14SOUTH,"San Juan, South",2025,Male Only
1224,Desert Bighorn Sheep,DS6625,Mineral Mtns,Y,Y,Y,10003,22B,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,,,FALSE,2024 dates - Agreement with FNAWS hunt ends Nov 10,,Board Approved,,FALSE,,OIAL,22B,Mineral Mountains,2025,Male Only
1225,Desert Bighorn Sheep,DS6623,"San Juan, San Juan River",Y,Y,Y,309,14,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,14RIVER,"San Juan, River",2025,Male Only
1226,Desert Bighorn Sheep,DS6621,"Pine Valley, Beaver Dam",Y,Y,Y,305,30,Active,OIAL,Any Legal Weapon,,Oct 25 2025 - Dec 26 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,30BEAV,"Pine Valley, Beaver Dam",2025,Male Only
1227,Desert Bighorn Sheep,DS6620,"Pine Valley, Virgin River",Y,Y,Y,306,30,Active,OIAL,Any Legal Weapon,,Oct 25 2025 - Dec 26 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,30VIRG,"Pine Valley, Virgin River",2025,Male Only
1228,Desert Bighorn Sheep,DS6609,"San Rafael, North",Y,Y,Y,194,12,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,12NORTH,"San Rafael, North",2025,Male Only
1229,Desert Bighorn Sheep,DS6610,"San Rafael, South",Y,Y,Y,756,12,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,OIAL,12SOUTH,"San Rafael, South",2025,Male Only
1230,Desert Bighorn Sheep,DS6601,"Kaiparowits, East",Y,Y,Y,98,26,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,,0,TRUE,,,Board Approved,,FALSE,,OIAL,26EAST,"Kaiparowits, East",2025,Male Only
1231,Desert Bighorn Sheep,DS6604,"La Sal, Potash/South Cisco",Y,Y,Y,688,13,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,13,"La Sal, Potash/South Cisco",2025,Male Only
1232,Desert Bighorn Sheep,DS6603,"Kaiparowits, West",Y,Y,Y,100,26,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,,0,TRUE,,,Board Approved,,FALSE,,OIAL,26WEST,"Kaiparowits, West",2025,Male Only
1233,Desert Bighorn Sheep,DS6626,"Escalante, East",Y,Y,N,933,26,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,,,TRUE,"Escalante, East",,Board Approved,,TRUE,,OIAL,26ESCE,"Escalante, East",2025,Male Only
1234,Desert Bighorn Sheep,DS6627,"Escalante, West",Y,Y,N,934,26,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Nov 10 2025,,,FALSE,"Escalante, West",,Board Approved,,TRUE,,OIAL,26ESCW,"Escalante, West",2025,Male Only
1235,Elk,EB3185,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,General-season spike elk hunts and cow hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1236,Elk,EB3113,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,FALSE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1237,Elk,EB3210,"North Slope, Three Corners",Y,Y,Y,140,8C,Active,Limited Entry,Early Any Legal Weapon,,Sept 17 2025 - Sept 21 2025,,,FALSE,New Hunt,New Hunt,Board Approved,,TRUE,,LE,8C,"North Slope, Three Corners",2025,Male Only
1238,Elk,EB3049,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1239,Elk,EB3189,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,"General season spike hunt, Antlerless cow hunt, and General season deer hunt overlapping this hunt",Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1240,Elk,EB3192,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1241,Elk,EB3005,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1242,Elk,EB3089,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1243,Elk,EB3183,"La Sal, La Sal Mtns",Y,Y,Y,617,13A,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,New hunt with existing boundary.,Overlaps with general season spike hunt and limited entry cow hunt.,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1244,Elk,EB3048,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1245,Elk,EB3187,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,hunt during general season spike hunt,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1246,Elk,EB3000,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1247,Elk,EB3015,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,,0,TRUE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1248,Elk,EB3025,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1249,Elk,EB3107,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Multiseason,,Multiseason,NRO,0,FALSE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1250,Elk,EB3008,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1251,Elk,EX0001,Uinta Basin,Y,N,N,218,MULTIPLE,Active,General Season,Extended Archery,,Aug 16 2025 - Dec 15 2025,,0,TRUE,,,Board Approved,,FALSE,,None,MULTIPLE,,2025,Hunter's Choice
1252,Elk,EB3081,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NRO,0,TRUE,,Majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1253,Elk,EB3032,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,NRO,0,TRUE,,The majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1254,Elk,EB3111,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,Limited Entry,Multiseason,,Multiseason,SERO,0,FALSE,All limited entry season dates.,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1255,Elk,EB3009,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1256,Elk,EB3196,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Late Any Legal Weapon,,Nov 08 2025 - Nov 16 2025,,,TRUE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1257,Elk,EB3121,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Multiseason,,Multiseason,SERO,0,FALSE,All limited entry season dates.,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1258,Elk,EB3087,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1259,Elk,EB3031,"Box Elder, Pilot Mtn",Y,Y,Y,682,1,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 13 2025 - Oct 03 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1C,"Box Elder, Pilot Mtn",2025,Male Only
1260,Elk,EB3020,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1261,Elk,EB3146,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1262,Elk,EB3158,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1263,Elk,EB3197,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,Difficult Hunt,This hunt overlaps with antlerless elk hunts.,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1264,Elk,EB3170,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1265,Elk,EB3033,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,NRO,0,TRUE,,The majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1266,Elk,EB3165,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Multiseason,,Multiseason,,,FALSE,"Book Cliffs, Bitter Creek/East",Excludes Ute tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1267,Elk,EX0003,West Cache,Y,N,N,313,2,Active,General Season,Extended Archery,,Aug 16 2025 - Dec 15 2025,,0,TRUE,,,Board Approved,,FALSE,,None,2A,,2025,Hunter's Choice
1268,Elk,EB3166,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,,,TRUE,"Book Cliffs, Bitter Creek/East",Excludes Ute tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1269,Elk,EB3110,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,FALSE,No non-resident permit.,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1270,Elk,EB3112,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,FALSE,,,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1271,Elk,EB3043,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1272,Elk,EB3102,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,FALSE,No non-resident permit.,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1273,Elk,EB3105,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Multiseason,,Multiseason,NRO,0,FALSE,,The majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1274,Elk,EB3193,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1275,Elk,EB3036,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1276,Elk,EB3037,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1277,Elk,EB3077,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1278,Elk,EB3072,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1279,Elk,EB3083,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1280,Elk,EB3127,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Mid Any Legal Weapon,Mid,Oct 04 2025 - Oct 16 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1281,Elk,EB3124,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Multiseason,,Multiseason,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1282,Elk,EB3022,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1283,Elk,EB3073,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1284,Elk,EB3019,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1285,Elk,EB3117,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Multiseason,,Multiseason,,0,FALSE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1286,Elk,EB3010,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,This hunt overlaps general season archery deer and elk hunts.,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1287,Elk,EB3093,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,,0,TRUE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1288,Elk,EB3156,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,FALSE,,"General-season spike elk hunts, cow elk hunts, and general season deer hunts will occur during this Limited-entry hunt.",Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1289,Elk,EB3164,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,"Book Cliffs, Bitter Creek/East",Excludes utah tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1290,Elk,EB3067,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1291,Elk,EB3086,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1292,Elk,EB3042,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1293,Elk,EB3066,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1294,Elk,EB3163,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Late Any Legal Weapon,,Nov 08 2025 - Nov 16 2025,,,TRUE,"Book Cliffs, Bitter Creek/East",Excludes Ute tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1295,Elk,EB3065,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1296,Elk,EB3167,"Book Cliffs, Little Creek Roadless",Y,Y,Y,12,10,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,No vehicle access,Board Approved,,FALSE,,LE,10C,"Book Cliffs, Little Creek Roadless",2025,Male Only
1297,Elk,EB3186,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1298,Elk,EB3188,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1299,Elk,EB3199,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1300,Elk,EB3130,"Box Elder, Pilot Mtn",Y,Y,Y,682,1,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 07 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,LE,1C,"Box Elder, Pilot Mtn",2025,Male Only
1301,Elk,EB3122,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Multiseason,,Multiseason,NERO,0,FALSE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1302,Elk,EB3069,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Mid Any Legal Weapon,Late,Oct 04 2025 - Oct 16 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1303,Elk,EB1004,Spike Only Units,Y,Y,N,,MULTIPLE,Active,General Season Spike Bull,Muzzleloader,,Oct 29 2025 - Nov 06 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,SB,Spike Bull Elk,2025,Male Only
1304,Elk,EB3195,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,NERO,0,TRUE,,One third of unit is private property. Access is limited.,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1305,Elk,EB3150,"Box Elder, Grouse Creek",Y,Y,Y,867,1,Active,Limited Entry,Mid Any Legal Weapon,Mid,Oct 04 2025 - Oct 16 2025,NRO,0,TRUE,,General season spike elk hunts and cow elk hunts will occur during this limited entry hunt.,Board Approved,,FALSE,,LE,1A,"Box Elder, Grouse Creek",2025,Male Only
1306,Elk,EB3104,"Book Cliffs, Little Creek Roadless",Y,Y,Y,12,10,Active,Limited Entry,Multiseason,,Multiseason,NERO,0,FALSE,,No Vehicle Access.,Board Approved,,FALSE,,LE,10C,"Book Cliffs, Little Creek Roadless",2025,Male Only
1307,Elk,EB3184,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1308,Elk,EB3182,"La Sal, La Sal Mtns",Y,Y,Y,617,13A,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1309,Elk,EB3149,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1310,Elk,EB3153,"Box Elder, Grouse Creek",Y,Y,Y,867,1,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1A,"Box Elder, Grouse Creek",2025,Male Only
1311,Elk,EB3161,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,NERO,0,TRUE,,Excludes Ute tribal trust lands.,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1312,Elk,EB3159,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,"Overlaps spike hunt, cow hunts",Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1313,Elk,EB3145,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,General-season spike elk hunts and general-season deer hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1314,Elk,EB3108,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Multiseason,,Multiseason,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1315,Elk,EB3191,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,This hunt overlaps with the general spike elk hunt,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1316,Elk,EB3039,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
