hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
EB3193,183,San Juan Bull Elk,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,False,STANDARD,Nov 28 2026 - Dec 13 2026,9.0,1.0,10.0,,8.0,1.0,12.5,8.0,3.7,Public,9.0,1.0,10.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,9,1,332,371,Bonus Point Draw Results,,10
EB3195,206,Diamond Mtn,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,False,STANDARD,Nov 28 2026 - Dec 13 2026,4.0,1.0,5.0,,5.0,1.0,20.0,5.8,3.3,Public,4.0,1.0,5.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,1,334,373,Bonus Point Draw Results,,5
EB3197,872,"Southwest Desert, South",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,False,STANDARD,Nov 28 2026 - Dec 13 2026,9.0,1.0,10.0,,8.0,1.0,12.5,9.5,3.3,Public,18.0,2.0,20.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,9,1,336,375,Bonus Point Draw Results,,10
EB3199,222,Wasatch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,False,STANDARD,Nov 28 2026 - Dec 13 2026,9.0,1.0,10.0,,8.0,1.0,12.5,8.4,3.3,Public,9.0,1.0,10.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,8,1,338,377,Bonus Point Draw Results,,9
EB3205,276,East Canyon,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,False,STANDARD,Dec 19 2026 - Dec 27 2026,9.0,1.0,10.0,,7.0,3.0,42.9,4.5,3.2,Public,7.0,1.0,8.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,9,1,339,378,Bonus Point Draw Results,,10
EB3102,685,"Beaver, East",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,3.0,3.0,100.0,3.7,4.7,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,259,298,Bonus Point Draw Results,,3
EB3104,12,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1.0,0.0,1.0,,1.0,1.0,100.0,1.0,5.0,Public,1.0,0.0,1.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,260,299,Bonus Point Draw Results,,1
EB3105,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1.0,0.0,1.0,,2.0,2.0,100.0,2.0,5.0,Public,1.0,0.0,1.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,261,300,Bonus Point Draw Results,,1
EB3107,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1.0,0.0,1.0,,2.0,2.0,100.0,50.0,4.0,Public,1.0,0.0,1.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,262,301,Bonus Point Draw Results,,1
EB3108,51,Manti,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",19.0,2.0,21.0,,23.0,17.0,73.9,13.3,4.4,Public,18.0,2.0,20.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,19,2,263,302,Bonus Point Draw Results,,21
EB3110,88,"Fillmore, Pahvant",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,4.0,2.0,50.0,11.0,3.0,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,264,303,Bonus Point Draw Results,,3
EB3111,617,La Sal Mtns,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5.0,0.0,5.0,,7.0,7.0,100.0,10.4,4.7,Public,5.0,0.0,5.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,5,0,265,304,Bonus Point Draw Results,,5
EB3112,629,Monroe,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2.0,0.0,2.0,,1.0,1.0,100.0,23.0,3.0,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,266,305,Bonus Point Draw Results,,2
EB3113,630,Mt Dutton,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2.0,0.0,2.0,,3.0,2.0,66.7,12.3,4.3,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,267,306,Bonus Point Draw Results,,2
EB3115,140,"North Slope, Three Corners",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1.0,0.0,1.0,,2.0,2.0,100.0,10.5,5.0,Public,1.0,0.0,1.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,268,307,Bonus Point Draw Results,,1
EB3117,634,Panguitch Lake,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2.0,0.0,2.0,,3.0,2.0,66.7,11.5,3.5,Public,2.0,0.0,2.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,269,308,Bonus Point Draw Results,,2
EB3120,175,Fishlake/Thousand Lakes,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10.0,1.0,11.0,,13.0,9.0,69.2,19.8,3.0,Public,10.0,1.0,11.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,10,1,270,309,Bonus Point Draw Results,,11
EB3121,183,San Juan Bull Elk,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,4.0,4.0,100.0,14.0,4.5,Public,4.0,0.0,4.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,271,310,Bonus Point Draw Results,,3
EB3122,206,Diamond Mtn,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,4.0,4.0,100.0,8.3,4.0,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,272,311,Bonus Point Draw Results,,3
EB3124,222,Wasatch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",20.0,2.0,22.0,,24.0,16.0,66.7,14.9,3.6,Public,15.0,2.0,17.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,19,2,273,312,Bonus Point Draw Results,,21
EB3156,172,Boulder,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4.0,0.0,4.0,,5.0,4.0,80.0,14.0,3.6,Public,4.0,0.0,4.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,0,296,335,Bonus Point Draw Results,,4
EB3157,872,"Southwest Desert, South",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5.0,0.0,5.0,,7.0,6.0,85.7,13.0,4.3,Public,5.0,0.0,5.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,5,0,297,336,Bonus Point Draw Results,,5
EB3165,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,4.0,4.0,100.0,4.8,3.5,Public,3.0,0.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,305,344,Bonus Point Draw Results,,3
EB3178,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,False,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3.0,0.0,3.0,,4.0,3.0,75.0,43.7,2.3,Public,4.0,0.0,4.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,317,356,Bonus Point Draw Results,,3
EB3077,685,"Beaver, East",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,13.0,1.0,14.0,,14.0,13.0,92.9,5.1,4.2,Public,13.0,2.0,15.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,13,1,244,283,Bonus Point Draw Results,,14
EB3079,12,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,2.0,0.0,2.0,,1.0,1.0,100.0,2.0,5.0,Public,2.0,0.0,2.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,245,284,Bonus Point Draw Results,,2
EB3081,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,6.0,1.0,7.0,,7.0,3.0,42.9,6.6,3.7,Public,5.0,1.0,6.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,6,1,246,285,Bonus Point Draw Results,,7
EB3083,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,5.0,1.0,6.0,,6.0,4.0,66.7,6.3,3.5,Public,5.0,1.0,6.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,5,1,247,286,Bonus Point Draw Results,,6
EB3084,51,Manti,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,94.0,11.0,105.0,,104.0,75.0,72.1,5.5,3.9,Public,89.0,10.0,99.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,92,10,248,287,Bonus Point Draw Results,,102
EB3086,88,"Fillmore, Pahvant",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,12.0,1.0,13.0,,13.0,9.0,69.2,7.5,4.1,Public,12.0,1.0,13.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,12,1,249,288,Bonus Point Draw Results,,13
EB3087,617,La Sal Mtns,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,22.0,2.0,24.0,,24.0,14.0,58.3,5.9,3.9,Public,22.0,2.0,24.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,22,2,250,289,Bonus Point Draw Results,,24
EB3088,629,Monroe,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,11.0,1.0,12.0,,6.0,5.0,83.3,5.5,4.8,Public,13.0,1.0,14.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,11,1,251,290,Bonus Point Draw Results,,12
EB3089,630,Mt Dutton,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,11.0,1.0,12.0,,12.0,8.0,66.7,4.4,3.8,Public,12.0,1.0,13.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,11,1,252,291,Bonus Point Draw Results,,12
EB3091,140,"North Slope, Three Corners",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,4.0,0.0,4.0,,4.0,3.0,75.0,5.3,4.8,Public,4.0,0.0,4.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,0,253,292,Bonus Point Draw Results,,4
EB3093,634,Panguitch Lake,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,10.0,1.0,11.0,,12.0,9.0,75.0,6.2,4.2,Public,10.0,1.0,11.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,10,1,254,293,Bonus Point Draw Results,,11
EB3096,175,Fishlake/Thousand Lakes,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,49.0,5.0,54.0,,55.0,42.0,76.4,5.3,4.0,Public,50.0,6.0,56.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,48,5,255,294,Bonus Point Draw Results,,53
EB3097,183,San Juan Bull Elk,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,15.0,2.0,17.0,,17.0,13.0,76.5,6.5,3.8,Public,17.0,2.0,19.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,15,2,256,295,Bonus Point Draw Results,,17
EB3098,206,Diamond Mtn,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,13.0,2.0,15.0,,15.0,10.0,66.7,6.5,3.8,Public,15.0,2.0,17.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,13,2,257,296,Bonus Point Draw Results,,15
EB3100,222,Wasatch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,98.0,11.0,109.0,,108.0,71.0,65.7,5.3,3.9,Public,78.0,9.0,87.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,96,9,258,297,Bonus Point Draw Results,,105
EB3153,867,"Box Elder, Grouse Creek",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,2.0,1.0,3.0,,3.0,3.0,100.0,4.7,4.0,Public,2.0,1.0,3.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,1,293,332,Bonus Point Draw Results,,3
EB3154,172,Boulder,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,17.0,2.0,19.0,,19.0,17.0,89.5,6.4,3.8,Public,19.0,2.0,21.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,17,2,294,333,Bonus Point Draw Results,,19
EB3155,872,"Southwest Desert, South",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,22.0,2.0,24.0,,27.0,18.0,66.7,6.9,3.8,Public,23.0,3.0,26.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,22,2,295,334,Bonus Point Draw Results,,24
EB3166,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,12.0,1.0,13.0,,13.0,13.0,100.0,3.3,4.3,Public,13.0,1.0,14.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,12,1,306,345,Bonus Point Draw Results,,13
EB3179,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,False,STANDARD,Sept 21 2026 - Oct 02 2026,13.0,1.0,14.0,,12.0,9.0,75.0,6.3,3.3,Public,17.0,2.0,19.0,FULL_SPLIT,,,,True,False,False,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,13,1,318,357,Bonus Point Draw Results,,14
EL3024,685,"Beaver, East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,6.0,6.0,100.0,2.0,5.0,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,True,False,False,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3025,685,"Beaver, East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3028,12,"Book Cliffs, Little Creek Roadless",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3031,682,"Box Elder, Pilot Mtn",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 13 2025 - Oct 03 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3032,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3033,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,2.0,2.0,100.0,3.0,5.0,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,True,False,False,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3036,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3037,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3038,51,Manti,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,5.0,2.0,40.0,3.2,3.0,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,True,False,False,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3039,51,Manti,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,False,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,2.0,0.0,0.0,5.0,1.0,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,True,False,False,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
