hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
DB1243,530,Grazing Pasture CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,10,7,70,5,4.7,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,116,131,Bonus Point Draw Results,,1
EA1137,530,Grazing Pasture CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,15,13,86.7,2.6,4.9,CWMU,9,0,9,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3522,530,Grazing Pasture CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,5,5,100,4.3,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,1,0,359,398,Bonus Point Draw Results,,1
DB1255,531,Johnson Mountain Ranch CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,2,0,0,9.5,2.5,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,126,141,Bonus Point Draw Results,,1
EA1145,531,Johnson Mountain Ranch CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,21,17,81,1.7,4.1,CWMU,20,0,20,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3531,531,Johnson Mountain Ranch CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,15,15,100,4.4,4.6,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,368,407,Bonus Point Draw Results,,2
DA1013,533,Mt Carmel CWMU,Deer,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,4,0,4,,4,3,75,2,4.8,CWMU,,,5,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_cwmu.csv; no resident/nonresident split published in this source.,TRUE,FALSE,TRUE,antlerless deer.xlsx,2026_deer_antlerless_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1266,533,Mt Carmel CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,3,0,3,,21,14,66.7,4.6,3.6,CWMU,,,3,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,3,0,135,150,Bonus Point Draw Results,,3
DB1271,534,Oak Ranch CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,2,0,2,,4,3,75,4.8,5,CWMU,,,3,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,2,0,138,153,Bonus Point Draw Results,,2
DB1272,535,Old Woman Plateau CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,3,0,3,,12,8,66.7,4.9,3.5,CWMU,,,3,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,3,0,139,154,Bonus Point Draw Results,,3
EA1153,535,Old Woman Plateau CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,4,4,100,3,4.5,CWMU,4,0,4,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3540,535,Old Woman Plateau CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,10,10,100,2.5,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,374,413,Bonus Point Draw Results,,2
PB5315,537,Zane CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,5,2,40,2.4,2.4,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE,2,0,481,572,Bonus Point Draw Results,,2
PD1049,537,Zane CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,5,1,20,3.4,2.4,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,TRUE,pronghorn doe.xlsx,,official_uploaded_source,COMPLETE,,,,,,,
DB1287,539,Scofield Canyons CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,9,9,100,2.8,5,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,151,166,Bonus Point Draw Results,,1
EA1161,539,Scofield Canyons CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,8,8,100,2,4.7,CWMU,9,0,9,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3548,539,Scofield Canyons CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,8,6,75,4.6,4.8,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,1,0,381,420,Bonus Point Draw Results,,1
EA1162,540,Scofield East CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,13,9,69.2,1.9,4.6,CWMU,14,0,14,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3549,540,Scofield East CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,8,8,100,5.3,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,1,0,382,421,Bonus Point Draw Results,,1
DB1288,541,Scofield West CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,2,0,2,,15,15,100,3.2,4.4,CWMU,,,2,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,2,0,152,167,Bonus Point Draw Results,,2
EA1163,541,Scofield West CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,31,23,74.2,3,4.1,CWMU,19,0,19,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3550,541,Scofield West CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,10,10,100,3.3,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,383,422,Bonus Point Draw Results,,2
DB1279,542,Preston Nutter Ranch CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,2,2,100,3,5,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,144,159,Bonus Point Draw Results,,1
EA1156,542,Preston Nutter Ranch CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,20,16,80,2.1,5,CWMU,21,0,21,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3543,542,Preston Nutter Ranch CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,3,0,3,,20,12,60,3.1,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,3,0,376,415,Bonus Point Draw Results,,3
DB1283,543,Roan Cliffs CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,11,8,72.7,4,4.4,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,148,163,Bonus Point Draw Results,,1
EA1159,543,Roan Cliffs CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,6,6,100,1.5,5,CWMU,6,0,6,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3546,543,Roan Cliffs CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,9,9,100,7.5,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,1,0,379,418,Bonus Point Draw Results,,1
DB1216,545,Castle Valley Outdoors CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,7,7,100,2.6,4.6,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,96,111,Bonus Point Draw Results,,1
PB5338,545,Castle Valley Outdoors CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,4,4,100,3.5,4.5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE,2,0,491,582,Bonus Point Draw Results,,2
DB1295,546,Spring Creek/Dodge CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,6,0,6,,56,50,89.3,3.3,4.5,CWMU,,,6,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,6,0,159,174,Bonus Point Draw Results,,6
EA1168,546,Spring Creek/Dodge CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,19,12,63.2,3.7,3.8,CWMU,15,0,15,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3555,546,Spring Creek/Dodge CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,13,12,92.3,3.7,4.9,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,388,427,Bonus Point Draw Results,,2
DB1299,547,Summit Point CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,3,0,3,,23,22,95.7,4.7,3.9,CWMU,,,3,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,3,0,161,176,Bonus Point Draw Results,,3
EA1171,547,Summit Point CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,9,6,66.7,3.8,4.3,CWMU,5,0,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3558,547,Summit Point CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,1,0,1,,4,4,100,16,4.5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,1,0,390,429,Bonus Point Draw Results,,1
DB1282,548,Redd Ranches CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,2,0,2,,15,14,93.3,3.6,4.4,CWMU,,,2,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,2,0,147,162,Bonus Point Draw Results,,2
EA1157,548,Redd Ranches CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,31,19,61.3,2.5,4.2,CWMU,35,0,35,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3544,548,Redd Ranches CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,19,19,100,4.2,4.9,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,377,416,Bonus Point Draw Results,,2
DB1253,549,Circle E Ranch CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,7,7,100,1.4,5,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,125,140,Bonus Point Draw Results,,1
EA1143,549,Circle E Ranch CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,35,34,97.1,2,4.8,CWMU,21,0,21,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3529,549,Circle E Ranch CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,10,10,100,2.6,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,366,405,Bonus Point Draw Results,,2
DB1249,550,Hiawatha CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,7,6,85.7,3.3,3.3,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,121,136,Bonus Point Draw Results,,1
EA1141,550,Hiawatha CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,12,7,58.3,3,4.8,CWMU,12,0,12,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3526,550,Hiawatha CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,9,7,77.8,5.2,3.8,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,363,402,Bonus Point Draw Results,,2
DB1261,551,Minnie Maud Ridge CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,5,0,5,,45,27,60,5.6,3.7,CWMU,,,5,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,5,0,131,146,Bonus Point Draw Results,,5
EA1149,551,Minnie Maud Ridge CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,14,4,28.6,3.1,3.4,CWMU,15,0,15,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3536,551,Minnie Maud Ridge CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,5,0,5,,39,17,43.6,6.6,3.6,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,5,0,372,411,Bonus Point Draw Results,,5
DB1292,552,Soldier Summit CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,2,0,2,,11,11,100,3.6,5,CWMU,,,2,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,2,0,156,171,Bonus Point Draw Results,,2
EA1166,552,Soldier Summit CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,15,7,46.7,2.4,3.9,CWMU,16,0,16,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3553,552,Soldier Summit CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,16,16,100,6.8,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,386,425,Bonus Point Draw Results,,2
DB1301,553,Three C CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,2,0,2,,20,16,80,6.2,4.5,CWMU,,,2,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,2,0,163,178,Bonus Point Draw Results,,2
EA1172,553,Three C CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,13,8,61.5,11.5,3.7,CWMU,9,0,9,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3559,553,Three C CWMU,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,10,8,80,5.9,4.6,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,2,0,391,430,Bonus Point Draw Results,,2
