hunt_code,display_boundary_id,dwr_boundary_id,dwr_member_boundary_ids,merged_boundary_id,boundary_geometry_type,geometry_status,boundary_geojson_path,boundary_kmz_path,boundary_kml_path,dwr_boundary_link,member_boundary_count
EB3547,DWR_740,740,,,single_kmz,mapped,processed_data/boundaries/EB3547.geojson,,,,0
EB3548,DWR_539,539,,,single_kmz,mapped,processed_data/boundaries/EB3548.geojson,,,,0
EB3549,DWR_540,540,,,single_kmz,mapped,processed_data/boundaries/EB3549.geojson,,,,0
EB3550,DWR_541,541,,,single_kmz,mapped,processed_data/boundaries/EB3550.geojson,,,,0
EB3551,DWR_576,576,,,single_kmz,mapped,processed_data/boundaries/EB3551.geojson,,,,0
EB3552,DWR_578,578,,,single_kmz,mapped,processed_data/boundaries/EB3552.geojson,,,,0
EB3553,DWR_552,552,,,single_kmz,mapped,processed_data/boundaries/EB3553.geojson,,,,0
EB3554,DWR_491,491,,,single_kmz,mapped,processed_data/boundaries/EB3554.geojson,,,,0
EB3555,DWR_546,546,,,single_kmz,mapped,processed_data/boundaries/EB3555.geojson,,,,0
EB3557,DWR_562,562,,,single_kmz,mapped,processed_data/boundaries/EB3557.geojson,,,,0
EB3558,DWR_547,547,,,single_kmz,mapped,processed_data/boundaries/EB3558.geojson,,,,0
EB3559,DWR_553,553,,,single_kmz,mapped,processed_data/boundaries/EB3559.geojson,,,,0
EB3562,DWR_586,586,,,single_kmz,mapped,processed_data/boundaries/EB3562.geojson,,,,0
EB3564,DWR_571,571,,,single_kmz,mapped,processed_data/boundaries/EB3564.geojson,,,,0
EB3565,DWR_492,492,,,single_kmz,mapped,processed_data/boundaries/EB3565.geojson,,,,0
EB3603,DWR_826,826,,,single_kmz,mapped,processed_data/boundaries/EB3603.geojson,,,,0
EB3604,DWR_554,554,,,single_kmz,mapped,processed_data/boundaries/EB3604.geojson,,,,0
EB3606,DWR_858,858,,,single_kmz,mapped,processed_data/boundaries/EB3606.geojson,,,,0
EB3607,DWR_805,805,,,single_kmz,mapped,processed_data/boundaries/EB3607.geojson,,,,0
EB3608,DWR_599,599,,,single_kmz,mapped,processed_data/boundaries/EB3608.geojson,,,,0
EB3610,DWR_490,490,,,single_kmz,mapped,processed_data/boundaries/EB3610.geojson,,,,0
EB3611,DWR_874,874,,,single_kmz,mapped,processed_data/boundaries/EB3611.geojson,,,,0
EB3613,DWR_556,556,,,single_kmz,mapped,processed_data/boundaries/EB3613.geojson,,,,0
EB3614,DWR_569,569,,,single_kmz,mapped,processed_data/boundaries/EB3614.geojson,,,,0
EB3619,DWR_524,524,,,single_kmz,mapped,processed_data/boundaries/EB3619.geojson,,,,0
EB3620,DWR_923,923,,,single_kmz,mapped,processed_data/boundaries/EB3620.geojson,,,,0
EL3000,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3000.geojson,,,,0
EL3002,DWR_12,12,,,single_kmz,mapped,processed_data/boundaries/EL3002.geojson,,,,0
EL3003,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3003.geojson,,,,0
EL3005,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3005.geojson,,,,0
EL3006,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3006.geojson,,,,0
EL3008,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3008.geojson,,,,0
EL3009,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3009.geojson,,,,0
EL3010,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3010.geojson,,,,0
EL3011,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3011.geojson,,,,0
EL3013,DWR_140,140,,,single_kmz,mapped,processed_data/boundaries/EL3013.geojson,,,,0
EL3015,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3015.geojson,,,,0
EL3018,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3018.geojson,,,,0
EL3019,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3019.geojson,,,,0
EL3020,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3020.geojson,,,,0
EL3022,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3022.geojson,,,,0
EL3024,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3024.geojson,,,,0
EL3025,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3025.geojson,,,,0
EL3028,DWR_12,12,,,single_kmz,mapped,processed_data/boundaries/EL3028.geojson,,,,0
EL3031,DWR_682,682,,,single_kmz,mapped,processed_data/boundaries/EL3031.geojson,,,,0
EL3032,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3032.geojson,,,,0
EL3033,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3033.geojson,,,,0
EL3036,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3036.geojson,,,,0
EL3037,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3037.geojson,,,,0
EL3038,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3038.geojson,,,,0
EL3039,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3039.geojson,,,,0
EL3042,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3042.geojson,,,,0
EL3043,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3043.geojson,,,,0
EL3044,DWR_108,108,,,single_kmz,mapped,processed_data/boundaries/EL3044.geojson,,,,0
EL3045,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3045.geojson,,,,0
EL3046,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3046.geojson,,,,0
EL3047,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3047.geojson,,,,0
EL3048,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3048.geojson,,,,0
EL3049,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3049.geojson,,,,0
EL3050,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3050.geojson,,,,0
EL3053,DWR_140,140,,,single_kmz,mapped,processed_data/boundaries/EL3053.geojson,,,,0
EL3056,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3056.geojson,,,,0
EL3057,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3057.geojson,,,,0
EL3063,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3063.geojson,,,,0
EL3064,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3064.geojson,,,,0
EL3065,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3065.geojson,,,,0
EL3066,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3066.geojson,,,,0
EL3067,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3067.geojson,,,,0
EL3068,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3068.geojson,,,,0
EL3069,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3069.geojson,,,,0
EL3072,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3072.geojson,,,,0
EL3073,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3073.geojson,,,,0
EL3077,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3077.geojson,,,,0
EL3079,DWR_12,12,,,single_kmz,mapped,processed_data/boundaries/EL3079.geojson,,,,0
EL3081,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3081.geojson,,,,0
EL3083,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3083.geojson,,,,0
EL3084,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3084.geojson,,,,0
EL3086,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3086.geojson,,,,0
EL3087,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3087.geojson,,,,0
EL3088,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3088.geojson,,,,0
EL3089,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3089.geojson,,,,0
EL3091,DWR_140,140,,,single_kmz,mapped,processed_data/boundaries/EL3091.geojson,,,,0
EL3093,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3093.geojson,,,,0
EL3096,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3096.geojson,,,,0
EL3097,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3097.geojson,,,,0
EL3098,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3098.geojson,,,,0
EL3100,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3100.geojson,,,,0
EL3126,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3126.geojson,,,,0
EL3127,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3127.geojson,,,,0
EL3130,DWR_682,682,,,single_kmz,mapped,processed_data/boundaries/EL3130.geojson,,,,0
EL3132,DWR_36,36,,,single_kmz,mapped,processed_data/boundaries/EL3132.geojson,,,,0
EL3135,DWR_869,869,,,single_kmz,mapped,processed_data/boundaries/EL3135.geojson,,,,0
EL3136,DWR_871,871,,,single_kmz,mapped,processed_data/boundaries/EL3136.geojson,,,,0
EL3137,DWR_241,241,,,single_kmz,mapped,processed_data/boundaries/EL3137.geojson,,,,0
EL3139,DWR_36,36,,,single_kmz,mapped,processed_data/boundaries/EL3139.geojson,,,,0
EL3142,DWR_869,869,,,single_kmz,mapped,processed_data/boundaries/EL3142.geojson,,,,0
EL3143,DWR_871,871,,,single_kmz,mapped,processed_data/boundaries/EL3143.geojson,,,,0
EL3144,DWR_241,241,,,single_kmz,mapped,processed_data/boundaries/EL3144.geojson,,,,0
EL3145,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3145.geojson,,,,0
EL3146,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3146.geojson,,,,0
EL3147,DWR_867,867,,,single_kmz,mapped,processed_data/boundaries/EL3147.geojson,,,,0
EL3148,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3148.geojson,,,,0
EL3149,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3149.geojson,,,,0
EL3150,DWR_867,867,,,single_kmz,mapped,processed_data/boundaries/EL3150.geojson,,,,0
EL3151,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3151.geojson,,,,0
EL3152,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3152.geojson,,,,0
EL3153,DWR_867,867,,,single_kmz,mapped,processed_data/boundaries/EL3153.geojson,,,,0
EL3154,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3154.geojson,,,,0
EL3155,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3155.geojson,,,,0
EL3158,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3158.geojson,,,,0
EL3159,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/EL3159.geojson,,,,0
EL3160,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3160.geojson,,,,0
EL3161,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3161.geojson,,,,0
EL3162,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3162.geojson,,,,0
EL3163,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3163.geojson,,,,0
EL3164,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3164.geojson,,,,0
EL3166,DWR_899,899,,,single_kmz,mapped,processed_data/boundaries/EL3166.geojson,,,,0
EL3167,DWR_12,12,,,single_kmz,mapped,processed_data/boundaries/EL3167.geojson,,,,0
EL3168,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3168.geojson,,,,0
EL3169,DWR_33,33,,,single_kmz,mapped,processed_data/boundaries/EL3169.geojson,,,,0
EL3170,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3170.geojson,,,,0
EL3171,DWR_41,41,,,single_kmz,mapped,processed_data/boundaries/EL3171.geojson,,,,0
EL3172,DWR_51,51,,,single_kmz,mapped,processed_data/boundaries/EL3172.geojson,,,,0
EL3173,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3173.geojson,,,,0
EL3174,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3174.geojson,,,,0
EL3175,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3175.geojson,,,,0
EL3176,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3176.geojson,,,,0
EL3177,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3177.geojson,,,,0
EL3179,DWR_901,901,,,single_kmz,mapped,processed_data/boundaries/EL3179.geojson,,,,0
EL3180,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3180.geojson,,,,0
EL3181,DWR_88,88,,,single_kmz,mapped,processed_data/boundaries/EL3181.geojson,,,,0
EL3182,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3182.geojson,,,,0
EL3183,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/EL3183.geojson,,,,0
EL3184,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3184.geojson,,,,0
EL3185,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/EL3185.geojson,,,,0
EL3186,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3186.geojson,,,,0
EL3187,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/EL3187.geojson,,,,0
EL3188,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3188.geojson,,,,0
EL3189,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/EL3189.geojson,,,,0
EL3190,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3190.geojson,,,,0
EL3191,DWR_172,172,,,single_kmz,mapped,processed_data/boundaries/EL3191.geojson,,,,0
EL3192,DWR_175,175,,,single_kmz,mapped,processed_data/boundaries/EL3192.geojson,,,,0
EL3193,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3193.geojson,,,,0
EL3194,DWR_183,183,,,single_kmz,mapped,processed_data/boundaries/EL3194.geojson,,,,0
EL3195,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3195.geojson,,,,0
EL3196,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/EL3196.geojson,,,,0
EL3197,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3197.geojson,,,,0
EL3198,DWR_872,872,,,single_kmz,mapped,processed_data/boundaries/EL3198.geojson,,,,0
EL3199,DWR_222,222,,,single_kmz,mapped,processed_data/boundaries/EL3199.geojson,,,,0
EL3205,DWR_276,276,,,single_kmz,mapped,processed_data/boundaries/EL3205.geojson,,,,0
EL3208,DWR_117,117,,,single_kmz,mapped,processed_data/boundaries/EL3208.geojson,,,,0
EL3210,DWR_140,140,,,single_kmz,mapped,processed_data/boundaries/EL3210.geojson,,,,0
EX1000,UOGA_EX1000_2026,,218;282;313,EX1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EX1000.geojson,data/boundaries/kmz/EX1000.kmz,data/boundaries/kml/EX1000.kml,,3
GO1000,UOGA_GO1000_2026,,102;145;146;147;148;157;200;225;231;233;616;617;628;630,GO1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/GO1000.geojson,data/boundaries/kmz/GO1000.kmz,data/boundaries/kml/GO1000.kml,,14
GO6800,DWR_628,628,,,single_kmz,mapped,processed_data/boundaries/GO6800.geojson,,,,0
GO6801,DWR_628,628,,,single_kmz,mapped,processed_data/boundaries/GO6801.geojson,,,,0
GO6803,DWR_616,616,,,single_kmz,mapped,processed_data/boundaries/GO6803.geojson,,,,0
GO6804,DWR_102,102,,,single_kmz,mapped,processed_data/boundaries/GO6804.geojson,,,,0
GO6805,DWR_145,145,,,single_kmz,mapped,processed_data/boundaries/GO6805.geojson,,,,0
GO6806,DWR_146,146,,,single_kmz,mapped,processed_data/boundaries/GO6806.geojson,,,,0
GO6807,DWR_147,147,,,single_kmz,mapped,processed_data/boundaries/GO6807.geojson,,,,0
GO6808,DWR_148,148,,,single_kmz,mapped,processed_data/boundaries/GO6808.geojson,,,,0
GO6810,DWR_157,157,,,single_kmz,mapped,processed_data/boundaries/GO6810.geojson,,,,0
GO6813,DWR_233,233,,,single_kmz,mapped,processed_data/boundaries/GO6813.geojson,,,,0
GO6814,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/GO6814.geojson,,,,0
GO6817,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/GO6817.geojson,,,,0
GO6818,DWR_225,225,,,single_kmz,mapped,processed_data/boundaries/GO6818.geojson,,,,0
GO6819,DWR_231,231,,,single_kmz,mapped,processed_data/boundaries/GO6819.geojson,,,,0
GO6820,DWR_200,200,,,single_kmz,mapped,processed_data/boundaries/GO6820.geojson,,,,0
GO6821,DWR_616,616,,,single_kmz,mapped,processed_data/boundaries/GO6821.geojson,,,,0
GO6822,DWR_628,628,,,single_kmz,mapped,processed_data/boundaries/GO6822.geojson,,,,0
LD1001,DWR_163,163,,,single_kmz,mapped,processed_data/boundaries/LD1001.geojson,,,,0
LD1004,DWR_163,163,,,single_kmz,mapped,processed_data/boundaries/LD1004.geojson,,,,0
LD1006,DWR_163,163,,,single_kmz,mapped,processed_data/boundaries/LD1006.geojson,,,,0
LD1019,DWR_85,85,,,single_kmz,mapped,processed_data/boundaries/LD1019.geojson,,,,0
LD1023,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LD1023.geojson,,,,0
LD1108,DWR_632,632,,,single_kmz,mapped,processed_data/boundaries/LD1108.geojson,,,,0
LO0008,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0008.geojson,,,,0
LO0009,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0009.geojson,,,,0
LO0011,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0011.geojson,,,,0
LO0012,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0012.geojson,,,,0
LO0013,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0013.geojson,,,,0
LO0014,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0014.geojson,,,,0
LO0015,DWR_206,206,,,single_kmz,mapped,processed_data/boundaries/LO0015.geojson,,,,0
LO1501,DWR_607,607,,,single_kmz,mapped,processed_data/boundaries/LO1501.geojson,,,,0
LO1502,DWR_29,29,,,single_kmz,mapped,processed_data/boundaries/LO1502.geojson,,,,0
LO1503,DWR_619,619,,,single_kmz,mapped,processed_data/boundaries/LO1503.geojson,,,,0
LO1504,DWR_616,616,,,single_kmz,mapped,processed_data/boundaries/LO1504.geojson,,,,0
LO1506,DWR_804,804,,,single_kmz,mapped,processed_data/boundaries/LO1506.geojson,,,,0
LO1508,DWR_611,611,,,single_kmz,mapped,processed_data/boundaries/LO1508.geojson,,,,0
LO1509,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/LO1509.geojson,,,,0
LO1510,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/LO1510.geojson,,,,0
LO1511,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/LO1511.geojson,,,,0
LO1512,DWR_615,615,,,single_kmz,mapped,processed_data/boundaries/LO1512.geojson,,,,0
LO1513,DWR_612,612,,,single_kmz,mapped,processed_data/boundaries/LO1513.geojson,,,,0
LO1514,DWR_609,609,,,single_kmz,mapped,processed_data/boundaries/LO1514.geojson,,,,0
LO1516,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/LO1516.geojson,,,,0
LO1517,DWR_636,636,,,single_kmz,mapped,processed_data/boundaries/LO1517.geojson,,,,0
LO1518,DWR_455,455,,,single_kmz,mapped,processed_data/boundaries/LO1518.geojson,,,,0
LO1519,DWR_633,633,,,single_kmz,mapped,processed_data/boundaries/LO1519.geojson,,,,0
LO1521,DWR_618,618,,,single_kmz,mapped,processed_data/boundaries/LO1521.geojson,,,,0
LO1522,DWR_614,614,,,single_kmz,mapped,processed_data/boundaries/LO1522.geojson,,,,0
LO1523,DWR_613,613,,,single_kmz,mapped,processed_data/boundaries/LO1523.geojson,,,,0
LO1524,DWR_625,625,,,single_kmz,mapped,processed_data/boundaries/LO1524.geojson,,,,0
LO1525,DWR_621,621,,,single_kmz,mapped,processed_data/boundaries/LO1525.geojson,,,,0
LO1526,DWR_620,620,,,single_kmz,mapped,processed_data/boundaries/LO1526.geojson,,,,0
LO1529,DWR_635,635,,,single_kmz,mapped,processed_data/boundaries/LO1529.geojson,,,,0
LO1531,DWR_607,607,,,single_kmz,mapped,processed_data/boundaries/LO1531.geojson,,,,0
LO1533,DWR_619,619,,,single_kmz,mapped,processed_data/boundaries/LO1533.geojson,,,,0
LO1534,DWR_616,616,,,single_kmz,mapped,processed_data/boundaries/LO1534.geojson,,,,0
LO1536,DWR_804,804,,,single_kmz,mapped,processed_data/boundaries/LO1536.geojson,,,,0
LO1538,DWR_611,611,,,single_kmz,mapped,processed_data/boundaries/LO1538.geojson,,,,0
LO1539,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/LO1539.geojson,,,,0
LO1540,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/LO1540.geojson,,,,0
LO1541,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/LO1541.geojson,,,,0
LO1542,DWR_615,615,,,single_kmz,mapped,processed_data/boundaries/LO1542.geojson,,,,0
LO1543,DWR_612,612,,,single_kmz,mapped,processed_data/boundaries/LO1543.geojson,,,,0
LO1544,DWR_609,609,,,single_kmz,mapped,processed_data/boundaries/LO1544.geojson,,,,0
LO1546,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/LO1546.geojson,,,,0
LO1547,DWR_636,636,,,single_kmz,mapped,processed_data/boundaries/LO1547.geojson,,,,0
LO1549,DWR_633,633,,,single_kmz,mapped,processed_data/boundaries/LO1549.geojson,,,,0
LO1551,DWR_618,618,,,single_kmz,mapped,processed_data/boundaries/LO1551.geojson,,,,0
LO1552,DWR_614,614,,,single_kmz,mapped,processed_data/boundaries/LO1552.geojson,,,,0
LO1553,DWR_613,613,,,single_kmz,mapped,processed_data/boundaries/LO1553.geojson,,,,0
LO1554,DWR_625,625,,,single_kmz,mapped,processed_data/boundaries/LO1554.geojson,,,,0
LO1555,DWR_621,621,,,single_kmz,mapped,processed_data/boundaries/LO1555.geojson,,,,0
LO1556,DWR_620,620,,,single_kmz,mapped,processed_data/boundaries/LO1556.geojson,,,,0
LO1559,DWR_635,635,,,single_kmz,mapped,processed_data/boundaries/LO1559.geojson,,,,0
LO1561,DWR_607,607,,,single_kmz,mapped,processed_data/boundaries/LO1561.geojson,,,,0
LO1563,DWR_619,619,,,single_kmz,mapped,processed_data/boundaries/LO1563.geojson,,,,0
LO1564,DWR_616,616,,,single_kmz,mapped,processed_data/boundaries/LO1564.geojson,,,,0
LO1566,DWR_804,804,,,single_kmz,mapped,processed_data/boundaries/LO1566.geojson,,,,0
LO1568,DWR_611,611,,,single_kmz,mapped,processed_data/boundaries/LO1568.geojson,,,,0
LO1569,DWR_617,617,,,single_kmz,mapped,processed_data/boundaries/LO1569.geojson,,,,0
LO1570,DWR_629,629,,,single_kmz,mapped,processed_data/boundaries/LO1570.geojson,,,,0
LO1571,DWR_630,630,,,single_kmz,mapped,processed_data/boundaries/LO1571.geojson,,,,0
LO1572,DWR_615,615,,,single_kmz,mapped,processed_data/boundaries/LO1572.geojson,,,,0
LO1573,DWR_612,612,,,single_kmz,mapped,processed_data/boundaries/LO1573.geojson,,,,0
LO1574,DWR_609,609,,,single_kmz,mapped,processed_data/boundaries/LO1574.geojson,,,,0
LO1576,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/LO1576.geojson,,,,0
LO1577,DWR_636,636,,,single_kmz,mapped,processed_data/boundaries/LO1577.geojson,,,,0
LO1579,DWR_633,633,,,single_kmz,mapped,processed_data/boundaries/LO1579.geojson,,,,0
LO1581,DWR_618,618,,,single_kmz,mapped,processed_data/boundaries/LO1581.geojson,,,,0
LO1582,DWR_614,614,,,single_kmz,mapped,processed_data/boundaries/LO1582.geojson,,,,0
LO1583,DWR_613,613,,,single_kmz,mapped,processed_data/boundaries/LO1583.geojson,,,,0
LO1584,DWR_625,625,,,single_kmz,mapped,processed_data/boundaries/LO1584.geojson,,,,0
LO1585,DWR_621,621,,,single_kmz,mapped,processed_data/boundaries/LO1585.geojson,,,,0
LO1586,DWR_620,620,,,single_kmz,mapped,processed_data/boundaries/LO1586.geojson,,,,0
LO1589,DWR_635,635,,,single_kmz,mapped,processed_data/boundaries/LO1589.geojson,,,,0
LO1591,DWR_804,804,,,single_kmz,mapped,processed_data/boundaries/LO1591.geojson,,,,0
LO1592,DWR_611,611,,,single_kmz,mapped,processed_data/boundaries/LO1592.geojson,,,,0
LO1593,DWR_615,615,,,single_kmz,mapped,processed_data/boundaries/LO1593.geojson,,,,0
LO1594,DWR_634,634,,,single_kmz,mapped,processed_data/boundaries/LO1594.geojson,,,,0
LO1595,DWR_636,636,,,single_kmz,mapped,processed_data/boundaries/LO1595.geojson,,,,0
LO1596,DWR_633,633,,,single_kmz,mapped,processed_data/boundaries/LO1596.geojson,,,,0
LO1597,DWR_635,635,,,single_kmz,mapped,processed_data/boundaries/LO1597.geojson,,,,0
LO1598,DWR_612,612,,,single_kmz,mapped,processed_data/boundaries/LO1598.geojson,,,,0
LO1599,DWR_69,69,,,single_kmz,mapped,processed_data/boundaries/LO1599.geojson,,,,0
LO1600,DWR_69,69,,,single_kmz,mapped,processed_data/boundaries/LO1600.geojson,,,,0
LO1601,DWR_69,69,,,single_kmz,mapped,processed_data/boundaries/LO1601.geojson,,,,0
LO1602,DWR_69,69,,,single_kmz,mapped,processed_data/boundaries/LO1602.geojson,,,,0
LO1603,DWR_276,276,,,single_kmz,mapped,processed_data/boundaries/LO1603.geojson,,,,0
LO1604,DWR_276,276,,,single_kmz,mapped,processed_data/boundaries/LO1604.geojson,,,,0
LO1605,DWR_276,276,,,single_kmz,mapped,processed_data/boundaries/LO1605.geojson,,,,0
LO1606,DWR_276,276,,,single_kmz,mapped,processed_data/boundaries/LO1606.geojson,,,,0
LO1607,DWR_117,117,,,single_kmz,mapped,processed_data/boundaries/LO1607.geojson,,,,0
LO1608,DWR_117,117,,,single_kmz,mapped,processed_data/boundaries/LO1608.geojson,,,,0
LO1609,DWR_117,117,,,single_kmz,mapped,processed_data/boundaries/LO1609.geojson,,,,0
LO1610,DWR_117,117,,,single_kmz,mapped,processed_data/boundaries/LO1610.geojson,,,,0
LO1611,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/LO1611.geojson,,,,0
LO1612,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/LO1612.geojson,,,,0
LO1613,DWR_685,685,,,single_kmz,mapped,processed_data/boundaries/LO1613.geojson,,,,0
LO1614,DWR_672,672,,,single_kmz,mapped,processed_data/boundaries/LO1614.geojson,,,,0
LO1615,DWR_672,672,,,single_kmz,mapped,processed_data/boundaries/LO1615.geojson,,,,0
LO1616,DWR_672,672,,,single_kmz,mapped,processed_data/boundaries/LO1616.geojson,,,,0
LO1617,DWR_926,926,,,single_kmz,mapped,processed_data/boundaries/LO1617.geojson,,,,0
LO1618,DWR_926,926,,,single_kmz,mapped,processed_data/boundaries/LO1618.geojson,,,,0
LO1619,DWR_926,926,,,single_kmz,mapped,processed_data/boundaries/LO1619.geojson,,,,0
LO1620,DWR_927,927,,,single_kmz,mapped,processed_data/boundaries/LO1620.geojson,,,,0
LO1621,DWR_927,927,,,single_kmz,mapped,processed_data/boundaries/LO1621.geojson,,,,0
