top_folder,relative_path,filename,doc_type,reported_year_inferred,year_inference_method,expected_year_folder,status,size_bytes,last_write
2023,2023/pdf/other_hunt/635795A0__Brian Murphy Antlerless Elk Hunt Contract. - signed.pdf,635795A0__Brian Murphy Antlerless Elk Hunt Contract. - signed.pdf,other,,none,,review_needed_no_year_in_name,2477265,2023-12-14T23:10:48
2023,2023/pdf/other_hunt/7054B4BF__Kevin Laughlin Any Bull Hunt contract 2023 - signed.pdf,7054B4BF__Kevin Laughlin Any Bull Hunt contract 2023 - signed.pdf,other,2023,yyyy,2023,aligned,2016252,2023-12-10T17:52:54
2023,2023/pdf/other_hunt/7E21E125__Marshall Thomas Cougar Hunting Contract 2023.pdf,7E21E125__Marshall Thomas Cougar Hunting Contract 2023.pdf,other,2023,yyyy,2023,aligned,2878100,2024-07-11T22:55:01
2023,2023/pdf/other_hunt/85CD3702__Dane Tribett Hunt Contract Antlerless Elk 2023 - signed.pdf,85CD3702__Dane Tribett Hunt Contract Antlerless Elk 2023 - signed.pdf,other,2023,yyyy,2023,aligned,1696226,2024-04-16T10:27:46
2023,2023/pdf/other_hunt/883D1F2B__Stuart Miller Hunt Contract 2023.pdf,883D1F2B__Stuart Miller Hunt Contract 2023.pdf,other,2023,yyyy,2023,aligned,2605545,2025-02-04T02:53:21
2023,2023/pdf/other_hunt/8F77AF8C__hunting-guide-outfitters-application(2).pdf,8F77AF8C__hunting-guide-outfitters-application(2).pdf,other,,none,,review_needed_no_year_in_name,525079,2023-11-04T06:21:46
2023,2023/pdf/other_hunt/999267EC__Tyler Miller Fishlake Permit 2023 Signed (2023_03_22 01_55_29 UTC) (2).pdf.pdf,999267EC__Tyler Miller Fishlake Permit 2023 Signed (2023_03_22 01_55_29 UTC) (2).pdf.pdf,other,2023,yyyy,2023,aligned,323129,2024-08-28T23:06:50
2023,2023/pdf/other_hunt/A04ED0D3__hunting-guide-outfitters-application(2)(1).pdf,A04ED0D3__hunting-guide-outfitters-application(2)(1).pdf,other,,none,,review_needed_no_year_in_name,428721,2023-11-04T06:19:58
2023,2023/pdf/other_hunt/A405DD95__Tyler Miller Fishlake Permit 2023.pdf,A405DD95__Tyler Miller Fishlake Permit 2023.pdf,other,2023,yyyy,2023,aligned,285094,2024-07-11T22:55:48
2023,2023/pdf/other_hunt/A80D847B__Gene Voloshin License Permit # 497167539.pdf,A80D847B__Gene Voloshin License Permit # 497167539.pdf,other,,none,,review_needed_no_year_in_name,52219,2023-12-10T17:57:20
2023,2023/pdf/other_hunt/A852DF53__Lyndon Greer Hunt Contract 2023.pdf,A852DF53__Lyndon Greer Hunt Contract 2023.pdf,other,2023,yyyy,2023,aligned,1045422,2024-08-07T18:15:47
2023,2023/pdf/other_hunt/ACE164D3__Marshall Thomas Cougar Hunting Contract 2023-1.pdf,ACE164D3__Marshall Thomas Cougar Hunting Contract 2023-1.pdf,other,2023,yyyy,2023,aligned,2885532,2024-07-11T22:55:01
2023,2023/pdf/other_hunt/B45C730C__Michael Scott Hunt Contract (2023_11_09 03_00_11 UTC).pdf,B45C730C__Michael Scott Hunt Contract (2023_11_09 03_00_11 UTC).pdf,other,2023,yyyy,2023,aligned,2586188,2024-07-11T22:55:12
2023,2023/pdf/other_hunt/B51B567A__Alma Wayman Cougar Hunting Contract 2023-agreement draft.pdf,B51B567A__Alma Wayman Cougar Hunting Contract 2023-agreement draft.pdf,other,2023,yyyy,2023,aligned,2878055,2024-03-02T08:07:28
2023,2023/pdf/other_hunt/B5E7AD8B__2019-20_furbearer (2023_03_22 04_23_06 UTC).pdf,B5E7AD8B__2019-20_furbearer (2023_03_22 04_23_06 UTC).pdf,other,2019,yyyy,2019,year_mismatch,1167563,2023-07-09T19:54:32
2023,2023/pdf/other_hunt/BB181343__Trent Thompson Draft Hunt Contract 2023.pdf,BB181343__Trent Thompson Draft Hunt Contract 2023.pdf,other,2023,yyyy,2023,aligned,2044681,2024-07-11T22:55:47
2023,2023/pdf/other_hunt/BE04F46C__Lyndon Greer Hunt Contract 2023.pdf.pdf,BE04F46C__Lyndon Greer Hunt Contract 2023.pdf.pdf,other,2023,yyyy,2023,aligned,1663912,2024-08-28T23:06:50
2023,2023/pdf/other_hunt/BFE09B9C__Cover Skyler's Bull Mid-Season 2023.pdf,BFE09B9C__Cover Skyler's Bull Mid-Season 2023.pdf,other,2023,yyyy,2023,aligned,747073,2024-07-10T10:06:11
2023,2023/pdf/other_hunt/C185868B__Federal_Deer_Camp.pdf,C185868B__Federal_Deer_Camp.pdf,other,,none,,review_needed_no_year_in_name,360217,2023-12-10T17:55:23
2023,2023/pdf/other_hunt/C5FE5B9F__Dustin Merritt2 Hunt Contract 2023 (1).pdf,C5FE5B9F__Dustin Merritt2 Hunt Contract 2023 (1).pdf,other,2023,yyyy,2023,aligned,637648,2024-04-16T10:27:00
2023,2023/pdf/other_hunt/C93DA65C__hunting-guide-outfitters-application (2)(1).pdf,C93DA65C__hunting-guide-outfitters-application (2)(1).pdf,other,,none,,review_needed_no_year_in_name,327799,2023-11-03T01:11:33
2023,2023/pdf/other_hunt/CC4C530B__hunting-guide-outfitters-application(2)(2)(1).pdf,CC4C530B__hunting-guide-outfitters-application(2)(2)(1).pdf,other,,none,,review_needed_no_year_in_name,800327,2023-11-04T06:26:42
2023,2023/pdf/other_hunt/CD0092E6__Dustin Merritt2 Hunt Contract 2023.pdf,CD0092E6__Dustin Merritt2 Hunt Contract 2023.pdf,other,2023,yyyy,2023,aligned,1825909,2024-04-16T10:27:12
2023,2023/pdf/other_hunt/D5EF004F__Michael Scott Hunt Contract - signed - signed (2023_11_11 10_46_06 UTC).pdf,D5EF004F__Michael Scott Hunt Contract - signed - signed (2023_11_11 10_46_06 UTC).pdf,other,2023,yyyy,2023,aligned,1138532,2023-11-11T00:01:52
2023,2023/pdf/other_hunt/D6B4340D__Kevin Laughlin Any Bull Hunt contract 2023.pdf,D6B4340D__Kevin Laughlin Any Bull Hunt contract 2023.pdf,other,2023,yyyy,2023,aligned,1294195,2023-12-10T17:54:41
2023,2023/pdf/other_hunt/D8AE3C19__furbearer_guidebook.pdf,D8AE3C19__furbearer_guidebook.pdf,regulation,2019,yy,2019,year_mismatch,1503214,2023-12-10T17:52:56
2023,2023/pdf/other_hunt/E11E3A97__Kevin Laughlin Any Bull Hunt contract 2023 (2).pdf,E11E3A97__Kevin Laughlin Any Bull Hunt contract 2023 (2).pdf,other,2023,yyyy,2023,aligned,1745190,2023-07-21T19:31:16
2023,2023/pdf/other_hunt/E852A4C8__Michael Scott Hunt Contract.pdf,E852A4C8__Michael Scott Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,997309,2023-11-09T07:45:52
2023,2023/pdf/other_hunt/EEF98285__Tyler Miller Fishlake Permit 2023 Signed (2023_03_22 01_55_29 UTC).pdf,EEF98285__Tyler Miller Fishlake Permit 2023 Signed (2023_03_22 01_55_29 UTC).pdf,other,2023,yyyy,2023,aligned,323108,2024-07-11T22:55:48
2023,2023/pdf/other_hunt/EF4113FA__2023_bear-RYZENROCKS.pdf,EF4113FA__2023_bear-RYZENROCKS.pdf,other,2023,yyyy,2023,aligned,789215,2023-02-08T15:32:28
2023,2023/pdf/other_hunt/EFE1448B__Wild Eyez Signed Permit Oct 2022 (2022_11_09 12_45_05 UTC) (2023_03_22 04_23_06 UTC).pdf,EFE1448B__Wild Eyez Signed Permit Oct 2022 (2022_11_09 12_45_05 UTC) (2023_03_22 04_23_06 UTC).pdf,other,2022,yyyy,2022,year_mismatch,1682200,2024-07-11T22:55:58
2023,2023/pdf/other_hunt/F09538A5__David Thomas Hunt Contract.  edit.pdf,F09538A5__David Thomas Hunt Contract.  edit.pdf,other,,none,,review_needed_no_year_in_name,612662,2023-10-13T21:02:17
2023,2023/pdf/other_hunt/F8E96FBF__Fubearer permit.pdf,F8E96FBF__Fubearer permit.pdf,other,,none,,review_needed_no_year_in_name,74877,2023-12-10T17:57:16
2023,2023/pdf/other_hunt/FA3885C5__Marshall Thomas Cougar Hunting Contract 2023-1-1.pdf,FA3885C5__Marshall Thomas Cougar Hunting Contract 2023-1-1.pdf,other,2023,yyyy,2023,aligned,2894240,2024-07-11T22:55:01
2023,2023/pdf/other_hunt/FD3138EA__Michael Scott Hunt Contract - signed.pdf,FD3138EA__Michael Scott Hunt Contract - signed.pdf,other,,none,,review_needed_no_year_in_name,1066854,2023-11-09T21:08:30
2023,2023/pdf/other_hunt/FDC2AA86__Karl Hansen Hunt Contract.pdf,FDC2AA86__Karl Hansen Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,996558,2023-12-10T17:54:44
2023,2023/pdf/other_hunt/FF1E9737__Wasatch Permit (1).pdf,FF1E9737__Wasatch Permit (1).pdf,other,,none,,review_needed_no_year_in_name,984991,2023-11-20T18:20:07
2024,2024/geojson/LOA_2024_ GEO PRIVATE LOA.geojson,LOA_2024_ GEO PRIVATE LOA.geojson,other,2024,yyyy,2024,aligned,2111267,2026-04-26T13:40:40
2024,2024/geojson/LOA_2024_gdb_-2965368397397759606.geojson,LOA_2024_gdb_-2965368397397759606.geojson,other,2024,yyyy,2024,aligned,519618,2026-04-26T13:43:23
2024,2024/kmz/LOA_2024_gdb_ .KMZ,LOA_2024_gdb_ .KMZ,other,2024,yyyy,2024,aligned,854831,2026-04-26T13:41:11
2024,2024/kmz/LOA_2024_gdb_-416225797007074243.kmz,LOA_2024_gdb_-416225797007074243.kmz,other,2024,yyyy,2024,aligned,206130,2026-04-26T13:43:15
2024,2024/xlsx/2024_antlerless_hr.xlsx,2024_antlerless_hr.xlsx,harvest,2024,yyyy,2025,year_mismatch,25202,2026-04-01T19:23:30
2024,2024/pdf/draw_odds/2023 DEER ODDS.pdf,2023 DEER ODDS.pdf,draw_results,2023,yyyy,2024,aligned,1028367,2026-04-07T10:57:16
2024,2024/pdf/draw_odds/2023 draw results General Season Deer Draw Odds.pdf,2023 draw results General Season Deer Draw Odds.pdf,draw_results,2023,yyyy,2024,aligned,464211,2024-04-30T23:23:21
2024,2024/pdf/draw_odds/2023 ELK + OTHER BIG GAME.pdf,2023 ELK + OTHER BIG GAME.pdf,other,2023,yyyy,2023,year_mismatch,2111606,2026-04-07T11:01:30
2024,2024/pdf/draw_odds/2023_cougar_odds_report.pdf,2023_cougar_odds_report.pdf,draw_results,2023,yyyy,2024,aligned,135475,2026-04-03T19:52:16
2024,2024/pdf/draw_odds/2023_turkey_bonus_points_draw_results.pdf,2023_turkey_bonus_points_draw_results.pdf,draw_results,2023,yyyy,2024,aligned,131980,2026-04-07T19:04:43
2024,2024/pdf/draw_odds/23-24_sportsman_odds.pdf,23-24_sportsman_odds.pdf,draw_results,2023,yy,2024,aligned,102242,2026-05-03T02:55:27
2024,2024/pdf/draw_odds/23_antlerless_drawing_odds_report.pdf,23_antlerless_drawing_odds_report.pdf,draw_results,2023,yy,2024,aligned,770790,2026-05-03T02:54:59
2024,2024/pdf/draw_odds/23_bg-odds.pdf,23_bg-odds.pdf,draw_results,2023,yy,2024,aligned,3041049,2026-05-03T02:54:53
2024,2024/pdf/draw_odds/23_deer_odds.pdf,23_deer_odds.pdf,draw_results,2023,yy,2024,aligned,463470,2026-05-03T02:54:23
2024,2024/pdf/draw_odds/23_dh_odds.pdf,23_dh_odds.pdf,draw_results,2023,yy,2024,aligned,179888,2026-04-06T18:02:00
2024,2024/pdf/draw_odds/23_drawing_odds.pdf,23_drawing_odds.pdf,draw_results,2023,yy,2024,aligned,444780,2026-05-03T03:15:13
2024,2024/pdf/draw_odds/23_lifetime_deer.pdf,23_lifetime_deer.pdf,other,2023,yy,2023,year_mismatch,412919,2026-05-03T02:54:33
2024,2024/pdf/draw_odds/23_point-only_purchases_for_big_game_and_antlerless.pdf,23_point-only_purchases_for_big_game_and_antlerless.pdf,other,2023,yy,2023,year_mismatch,94525,2026-05-03T02:55:14
2024,2024/pdf/draw_odds/23_youth_antlerless_drawing_odds_report.pdf,23_youth_antlerless_drawing_odds_report.pdf,draw_results,2023,yy,2024,aligned,689163,2026-05-03T02:55:08
2024,2024/pdf/draw_odds/23_youth_deer.pdf,23_youth_deer.pdf,other,2023,yy,2023,year_mismatch,439421,2026-05-03T02:54:40
2024,2024/pdf/draw_odds/23_youth_dh_odds.pdf,23_youth_dh_odds.pdf,draw_results,2023,yy,2024,aligned,148486,2026-05-03T02:55:20
2024,2024/pdf/draw_odds/23_youth_elk.pdf,23_youth_elk.pdf,other,2023,yy,2023,year_mismatch,76712,2026-05-03T02:54:46
2024,2024/pdf/harvest_report/23_bg_report.pdf,23_bg_report.pdf,harvest,2023,yy,2024,aligned,10336886,2026-05-03T03:18:03
2024,2024/pdf/harvest_report/23_black_bear_report.pdf,23_black_bear_report.pdf,harvest,2023,yy,2024,aligned,2767514,2026-05-03T03:19:57
2024,2024/pdf/other_hunt/02360999__Scott and Pat Hunt Contract.pdf,02360999__Scott and Pat Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,1601359,2024-11-27T16:38:07
2024,2024/pdf/other_hunt/0A237724__Lynn Greer Hunt Contract 08.09.24a.pdf,0A237724__Lynn Greer Hunt Contract 08.09.24a.pdf,other,2024,yy,2024,aligned,1667560,2024-08-10T02:34:59
2024,2024/pdf/other_hunt/0ABF51A3__Draft Hunting Contract.pdf,0ABF51A3__Draft Hunting Contract.pdf,other,,none,,review_needed_no_year_in_name,4433963,2024-06-03T17:03:27
2024,2024/pdf/other_hunt/0B44CE29__David Baker Hunt Contract 2024.pdf,0B44CE29__David Baker Hunt Contract 2024.pdf,other,2024,yyyy,2024,aligned,1364290,2024-03-31T02:11:54
2024,2024/pdf/other_hunt/0EA0AAA9__Nick  Cook (Group) Antlerless Hunt Contract 2024.pdf,0EA0AAA9__Nick  Cook (Group) Antlerless Hunt Contract 2024.pdf,other,2024,yyyy,2024,aligned,1947847,2023-12-10T17:52:54
2024,2024/pdf/other_hunt/15593807__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024a.pdf,15593807__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024a.pdf,other,2024,yyyy,2024,aligned,1229570,2024-06-03T16:25:46
2024,2024/pdf/other_hunt/158448DB__WILD EYEZ _ WESTERN HUNT PACKING LIST.PDF,158448DB__WILD EYEZ _ WESTERN HUNT PACKING LIST.PDF,other,,none,,review_needed_no_year_in_name,1162,2024-01-07T13:29:53
2024,2024/pdf/other_hunt/16DECD53__WildEyezOutfitters_Permit_Digital Signature.pdf,16DECD53__WildEyezOutfitters_Permit_Digital Signature.pdf,other,2016,yy,2016,year_mismatch,829503,2024-08-15T02:01:05
2024,2024/pdf/other_hunt/177306C9__Nick Berry Late Season Rifle 2024.pdf,177306C9__Nick Berry Late Season Rifle 2024.pdf,other,2024,yyyy,2024,aligned,1340106,2024-11-12T11:16:24
2024,2024/pdf/other_hunt/186D864D__Matt Lacek Hunt Contract 2024.pdf,186D864D__Matt Lacek Hunt Contract 2024.pdf,other,2024,yyyy,2024,aligned,10154771,2024-06-02T23:28:01
2024,2024/pdf/other_hunt/1ED79F0E__hunting_guides_FSM_2710.pdf,1ED79F0E__hunting_guides_FSM_2710.pdf,other,,none,,review_needed_no_year_in_name,732189,2024-07-10T15:53:48
2024,2024/pdf/other_hunt/1EE765C5__Matt Lacek Hunt Contract 2024a.pdf,1EE765C5__Matt Lacek Hunt Contract 2024a.pdf,other,2024,yyyy,2024,aligned,1514382,2025-04-22T11:09:07
2024,2024/pdf/other_hunt/1F49CCA3__hunt_guide_outfitters_application.pdf,1F49CCA3__hunt_guide_outfitters_application.pdf,other,,none,,review_needed_no_year_in_name,169866,2024-07-11T22:54:45
2024,2024/pdf/other_hunt/24665F75__Cameron J. Dick Hunt Contract.pdf,24665F75__Cameron J. Dick Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,406600,2024-04-16T10:28:21
2024,2024/pdf/other_hunt/24A25CBB__2023_2024_SpecialUsePermit.pdf,24A25CBB__2023_2024_SpecialUsePermit.pdf,other,2023,yyyy,2023,year_mismatch,537682,2024-03-06T10:21:55
2024,2024/pdf/other_hunt/26701C78__Scott and Pat Hunt Contract - signed.pdf,26701C78__Scott and Pat Hunt Contract - signed.pdf,other,,none,,review_needed_no_year_in_name,1641542,2024-12-09T23:16:10
2024,2024/pdf/other_hunt/2864C757__Western Hunting Conservation Expo.PDF,2864C757__Western Hunting Conservation Expo.PDF,other,,none,,review_needed_no_year_in_name,105654,2024-02-16T21:08:37
2024,2024/pdf/other_hunt/292AE4DC__Tomas Yates 2024 Early Rifle Hunt Contract - Audit Report.pdf,292AE4DC__Tomas Yates 2024 Early Rifle Hunt Contract - Audit Report.pdf,report,2024,yyyy,2025,year_mismatch,57303,2025-02-04T03:03:27
2024,2024/pdf/other_hunt/296BEFF7__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024-agreement.pdf,296BEFF7__Thomas Yates Hunt Contract Early Rifle Mature Bull Manti 2024-agreement.pdf,other,2024,yyyy,2024,aligned,1638655,2025-02-04T03:08:48
2024,2024/pdf/other_hunt/2AB65D41__Tyler Sutton Hunting Contract.pdf,2AB65D41__Tyler Sutton Hunting Contract.pdf,other,,none,,review_needed_no_year_in_name,1256568,2024-07-11T22:55:49
2024,2024/pdf/other_hunt/2B7E8582__Deer Vector Image black white shadow logo.pdf,2B7E8582__Deer Vector Image black white shadow logo.pdf,other,,none,,review_needed_no_year_in_name,224255,2024-04-16T10:27:43
2024,2024/pdf/other_hunt/2D59E4AD__BRETT LEMORAUX Hunt Contract ARCHERY Mature Bull FISHLAKE 2024 RESIZE.pdf,2D59E4AD__BRETT LEMORAUX Hunt Contract ARCHERY Mature Bull FISHLAKE 2024 RESIZE.pdf,other,2024,yyyy,2024,aligned,1832500,2024-09-13T01:41:18
2024,2024/pdf/other_hunt/2DD12862___Easton_ Logo_Standards_Target_Hunting__19.pdf,2DD12862___Easton_ Logo_Standards_Target_Hunting__19.pdf,other,2019,yy,2019,year_mismatch,115957,2024-04-16T10:26:51
2024,2024/pdf/other_hunt/2DE72E35__David Baker Hunt Contract 2024a.pdf,2DE72E35__David Baker Hunt Contract 2024a.pdf,other,2024,yyyy,2024,aligned,1727402,2024-04-01T22:27:20
2024,2024/pdf/other_hunt/2E20BF67__WildEyezOutfitters_Permit_2024_ signed Tyler (1).pdf,2E20BF67__WildEyezOutfitters_Permit_2024_ signed Tyler (1).pdf,other,2024,yyyy,2024,aligned,561533,2024-08-13T21:12:17
2024,2024/pdf/other_hunt/31F58D09__Manti Early Rifle Elk 2024.pdf,31F58D09__Manti Early Rifle Elk 2024.pdf,other,2024,yyyy,2024,aligned,611624,2024-08-09T11:42:35
2024,2024/pdf/other_hunt/36831E00__WildEyezOutfitters_Permit_2024_Digital Signature -Certified..pdf,36831E00__WildEyezOutfitters_Permit_2024_Digital Signature -Certified..pdf,other,2024,yyyy,2024,aligned,829181,2024-08-15T01:52:01
2024,2024/pdf/other_hunt/36B125BD__Hunting Guide Active Services defined..pdf,36B125BD__Hunting Guide Active Services defined..pdf,other,,none,,review_needed_no_year_in_name,68525,2024-03-26T14:01:29
2024,2024/pdf/other_hunt/38731695__Stuart Miller Hunt Contract 2024.pdf,38731695__Stuart Miller Hunt Contract 2024.pdf,other,2024,yyyy,2024,aligned,2753003,2024-08-07T22:04:36
2024,2024/pdf/other_hunt/38E504B7__Manti LE Elk Unit .pdf,38E504B7__Manti LE Elk Unit .pdf,other,,none,,review_needed_no_year_in_name,2338639,2024-07-11T22:55:00
2024,2024/pdf/other_hunt/392AC87D__Elk Hunt Packing List 2024.pdf,392AC87D__Elk Hunt Packing List 2024.pdf,other,2024,yyyy,2024,aligned,621697,2026-04-28T04:34:01
2024,2024/pdf/other_hunt/3AA09A88__Manti-La Sal National Forest - Big Bear CreekTrail.pdf,3AA09A88__Manti-La Sal National Forest - Big Bear CreekTrail.pdf,other,,none,,review_needed_no_year_in_name,74036,2024-07-11T22:55:00
2024,2024/pdf/other_hunt/3CCB617E__EB3177 Nebo Elk 2024.pdf,3CCB617E__EB3177 Nebo Elk 2024.pdf,other,2024,yyyy,2024,aligned,676532,2024-08-10T02:34:24
2024,2024/pdf/other_hunt/3FADEC05__Hunt Trip Editable Donation Form (4).pdf,3FADEC05__Hunt Trip Editable Donation Form (4).pdf,other,,none,,review_needed_no_year_in_name,157029,2024-07-11T22:54:45
2024,2024/pdf/other_hunt/41635DB6__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024 - signed.pdf,41635DB6__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024 - signed.pdf,other,2024,yyyy,2024,aligned,1476371,2024-06-03T15:33:11
2024,2024/pdf/other_hunt/4229E2EE__UtahHuntingGuideandOutfitterExamGuidelines.pdf,4229E2EE__UtahHuntingGuideandOutfitterExamGuidelines.pdf,other,,none,,review_needed_no_year_in_name,537384,2024-07-11T22:55:53
2024,2024/pdf/other_hunt/442F51B3__Fair Chase and Hunter Ethics.PDF,442F51B3__Fair Chase and Hunter Ethics.PDF,other,,none,,review_needed_no_year_in_name,428975,2024-05-04T03:06:04
2024,2024/pdf/other_hunt/44843732__Gene and Kevin Antlerless Elk 2024.pdf.pdf,44843732__Gene and Kevin Antlerless Elk 2024.pdf.pdf,other,2024,yyyy,2024,aligned,1348263,2024-12-05T00:14:33
2024,2024/pdf/other_hunt/45CED4D4__Gene and Kevin Hunt Contract - signed.pdf,45CED4D4__Gene and Kevin Hunt Contract - signed.pdf,other,,none,,review_needed_no_year_in_name,1523315,2024-12-09T23:11:29
2024,2024/pdf/other_hunt/46DE5A46__Hunter_s License.pdf,46DE5A46__Hunter_s License.pdf,other,,none,,review_needed_no_year_in_name,131168,2024-08-28T23:06:50
2024,2024/pdf/other_hunt/47619C6F__Park Ranger Aide DNR-Seasonal-Job-Application-12-13-16.pdf,47619C6F__Park Ranger Aide DNR-Seasonal-Job-Application-12-13-16.pdf,other,2012,yy,2012,year_mismatch,301314,2024-07-11T22:55:22
2024,2024/pdf/other_hunt/49A0A91C__Marshall Thomas Cougar Hunting Contract 2024A .pdf,49A0A91C__Marshall Thomas Cougar Hunting Contract 2024A .pdf,other,2024,yyyy,2024,aligned,2917490,2024-07-11T22:55:01
2024,2024/pdf/other_hunt/4AB1EDAD__elk 01.21.16-2.pdf,4AB1EDAD__elk 01.21.16-2.pdf,other,2021,yy,2021,year_mismatch,15632295,2024-04-16T10:27:48
2024,2024/pdf/other_hunt/4EC01EFE__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024.pdf,4EC01EFE__Richard McDrew Hunting Contract Early Rifle Elk Manti 2024.pdf,other,2024,yyyy,2024,aligned,1417773,2024-06-02T23:25:55
2024,"2024/pdf/other_hunt/4EEAD9B9__Miller, Stacey Wildlife Record.pdf","4EEAD9B9__Miller, Stacey Wildlife Record.pdf",other,,none,,review_needed_no_year_in_name,114515,2024-07-11T22:55:12
2024,2024/pdf/other_hunt/4F224A15__Patrick and Scott Antlerless Elk 2024.pdf,4F224A15__Patrick and Scott Antlerless Elk 2024.pdf,other,2024,yyyy,2024,aligned,1340361,2024-09-04T18:12:57
2024,2024/pdf/other_hunt/52EEA014__Private Recreation Oportunities.pdf,52EEA014__Private Recreation Oportunities.pdf,other,,none,,review_needed_no_year_in_name,110722,2024-03-26T14:04:50
2024,2024/pdf/other_hunt/5479E5ED__Nick (Group) Antlerless Hunt Contract.pdf,5479E5ED__Nick (Group) Antlerless Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,2010923,2024-09-04T15:55:56
2024,2024/pdf/other_hunt/5B236783__Dallina Hunting Contract.pdf,5B236783__Dallina Hunting Contract.pdf,other,,none,,review_needed_no_year_in_name,2089042,2024-11-14T06:28:34
2024,2024/pdf/other_hunt/5D1EDD85__Transportation Use Permit.pdf,5D1EDD85__Transportation Use Permit.pdf,other,,none,,review_needed_no_year_in_name,277946,2024-07-11T22:55:47
2024,2024/pdf/other_hunt/5D5AE6E0__Brian Murphy Antlerless Hunt Contract 2024 - signed.pdf,5D5AE6E0__Brian Murphy Antlerless Hunt Contract 2024 - signed.pdf,other,2024,yyyy,2024,aligned,1353863,2024-12-09T23:13:55
2024,2024/pdf/other_hunt/6124D58D__hunting_guides_FSM_2700_zer.pdf,6124D58D__hunting_guides_FSM_2700_zer.pdf,other,,none,,review_needed_no_year_in_name,59529,2024-07-11T22:54:46
2024,2024/pdf/other_hunt/61768CDA__Wendell Sportsmans Permit.pdf,61768CDA__Wendell Sportsmans Permit.pdf,other,,none,,review_needed_no_year_in_name,526304,2024-07-11T22:55:56
2024,2024/pdf/other_hunt/6499D1A5__Skyler Webster Hunt Contract 2024.pdf,6499D1A5__Skyler Webster Hunt Contract 2024.pdf,other,2024,yyyy,2024,aligned,1883100,2024-08-10T02:38:55
2024,2024/pdf/other_hunt/65E23B48__depredation_permits.pdf,65E23B48__depredation_permits.pdf,other,2023,yy,2023,year_mismatch,1328638,2024-07-10T15:53:48
2024,2024/pdf/other_hunt/67EC963A__Velvet Camera Elk.pdf,67EC963A__Velvet Camera Elk.pdf,other,,none,,review_needed_no_year_in_name,7543651,2024-07-11T22:55:54
2024,2024/pdf/other_hunt/6913F404__Hunting Guide Outfitter Application.pdf,6913F404__Hunting Guide Outfitter Application.pdf,other,,none,,review_needed_no_year_in_name,260043,2024-07-11T22:54:45
2024,2024/pdf/other_hunt/6E1A8C2F__Discovery Cow Elk Case .pdf,6E1A8C2F__Discovery Cow Elk Case .pdf,other,,none,,review_needed_no_year_in_name,3811311,2024-04-16T10:28:16
2024,2024/pdf/other_hunt/6EFAEDDF__Tomas Yates 2024 Early Rifle Hunt Contract.pdf,6EFAEDDF__Tomas Yates 2024 Early Rifle Hunt Contract.pdf,other,2024,yyyy,2024,aligned,1493491,2024-06-02T23:24:44
2024,2024/pdf/other_hunt/6F4FD1B1__Lisa and Loyd Conner Mid Rifle Hunt Contract.pdf,6F4FD1B1__Lisa and Loyd Conner Mid Rifle Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,4646921,2024-09-28T20:21:55
2024,2024/pdf/other_hunt/712ACAC5__Community Advantage Loan Application Packet.pdf,712ACAC5__Community Advantage Loan Application Packet.pdf,other,,none,,review_needed_no_year_in_name,1295947,2024-04-16T10:28:13
2024,2024/pdf/other_hunt/745CA02C__Gene and Kevin Hunt Contract.pdf,745CA02C__Gene and Kevin Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,1479847,2024-12-07T02:51:31
2024,2024/pdf/other_hunt/77BECD7A__Scott Carson hunting-guide-outfitters-application.pdf,77BECD7A__Scott Carson hunting-guide-outfitters-application.pdf,other,,none,,review_needed_no_year_in_name,328743,2024-07-11T22:55:37
2024,2024/pdf/other_hunt/7C61D991__Nick Berry Late Season Rifle 2024-agreement draft.pdf,7C61D991__Nick Berry Late Season Rifle 2024-agreement draft.pdf,other,2024,yyyy,2024,aligned,4295612,2024-11-13T13:51:15
2024,2024/pdf/other_hunt/7CF79F8B__KODEY RICHARDS hunting-guide-outfitters-application.pdf,7CF79F8B__KODEY RICHARDS hunting-guide-outfitters-application.pdf,other,,none,,review_needed_no_year_in_name,251559,2024-07-11T22:54:56
2024,2024/pdf/other_hunt/7DA8124D__Fishlake BLM Special Use Permit.pdf,7DA8124D__Fishlake BLM Special Use Permit.pdf,other,,none,,review_needed_no_year_in_name,4497473,2024-04-16T10:27:06
2024,2024/pdf/other_hunt/8470B0E6__USFS Recreation Special Use Permit Outline.pdf,8470B0E6__USFS Recreation Special Use Permit Outline.pdf,other,,none,,review_needed_no_year_in_name,1376210,2024-07-11T22:55:52
