hunt_code,species,sex_type,hunt_type,weapon,hunt_class,hunt_name,season,access_type,eligibility_class,draw_family,youth_flag,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,has_harvest,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status
EA2016,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Nebo,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,275.0,,,325.0,TOTAL_ONLY,True,207.0,76.0,36.7,11.4,3.7,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2017,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Mt Dutton,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,,,,75.0,TOTAL_ONLY,True,50.0,30.0,60.0,6.0,3.7,False,False,antlerless elk.xlsx,,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2018,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Panguitch Lake,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,75.0,,,75.0,TOTAL_ONLY,True,54.0,26.0,48.1,10.1,3.8,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2019,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"West Desert, Tintic Valley",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,60.0,,,60.0,TOTAL_ONLY,True,50.0,15.0,30.0,13.7,2.8,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2020,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Zion,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,320.0,,,320.0,TOTAL_ONLY,True,245.0,67.0,27.3,13.4,2.9,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2021,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"Beaver, East",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,30.0,,,30.0,TOTAL_ONLY,True,14.0,3.0,21.4,5.8,3.6,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2026,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"Box Elder, Hansel Mtn",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,200.0,,,200.0,TOTAL_ONLY,True,72.0,28.0,38.9,6.1,3.4,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2027,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Cache,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,300.0,,,250.0,TOTAL_ONLY,True,225.0,59.0,26.2,8.1,3.5,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2028,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Vernal/Bonanza,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,450.0,,,450.0,TOTAL_ONLY,True,198.0,84.0,42.4,5.5,3.2,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2029,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"Nine Mile, Range Creek",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,150.0,,,150.0,TOTAL_ONLY,True,75.0,26.0,34.7,7.2,3.6,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2030,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Diamond Mtn,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,200.0,,,200.0,TOTAL_ONLY,True,175.0,94.0,53.7,4.8,4.0,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2039,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"Fillmore, Pahvant",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,150.0,,,150.0,TOTAL_ONLY,True,90.0,23.0,25.6,11.7,3.2,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2040,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,Kamas,Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,150.0,,,150.0,TOTAL_ONLY,True,53.0,29.0,54.7,7.4,3.7,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EA2046,Elk,Antlerless,Private Lands Only,Any Legal Weapon,Antlerless,"Box Elder, Sawtooth",Aug 01 2025 - Jan 31 2026,Private,STANDARD,ANTLERLESS,False,,,25.0,,,50.0,TOTAL_ONLY,True,10.0,0.0,0.0,3.0,3.0,False,False,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY
EB1000,Elk,Bull,Statewide,Any Legal Weapon,Statewide Permit,Elk - Statewide Permit,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",Public,STANDARD,NONE,False,,,,,,,MISSING,True,2.0,2.0,100.0,26.0,5.0,False,False,BULL ELK DATABASE.csv,,official_uploaded_source,MISSING_STATEWIDE_SOURCE
MA1009,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Causey Spring CWMU,Contact Operator for 2025 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,1.0,1.0,100.0,1.0,5.0,False,True,cow moose.xlsx,,official_uploaded_source,COMPLETE
MA1010,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Deseret CWMU,Contact Operator for 2025 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,3.0,3.0,100.0,2.0,5.0,False,True,cow moose.xlsx,,official_uploaded_source,COMPLETE
MB6201,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Beaver Hollow CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,,,,,,,,,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6202,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Causey Spring CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,4.0,4.0,100.0,1.7,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6206,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Deseret CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,3.0,3.0,100.0,3.3,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6208,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,East Fork Chalk Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,5.0,5.0,100.0,4.3,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6211,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Grass Valley/Clark Canyon CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,8.0,8.0,100.0,1.8,4.8,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6219,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Skull Crack CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,5.0,5.0,100.0,2.3,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6222,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Strawberry Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,3.0,3.0,100.0,2.7,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6251,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Hardscrabble CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,5.5,4.5,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6256,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Woodruff Creek South CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,4.0,4.0,100.0,4.3,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6258,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Jacob's Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,2.5,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6262,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Junction Valley CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,3.0,5.0,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6265,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Little Pole Canyon CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,,,,,,,,,bull moose.xlsx,,official_uploaded_source,COMPLETE
MB6266,Moose,Male Only,CWMU,Any Legal Weapon,CWMU,Weber Florence Creek/Stillman Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,3.0,,3.0,PARTIAL,True,8.0,8.0,100.0,4.0,4.8,False,False,bull moose.xlsx,,official_uploaded_source,COMPLETE_PARTIAL_OFFICIAL
MA1005,Moose,Antlerless,Limited Entry,Any Legal Weapon,Antlerless,Morgan-South Rich,Sep 20 2025 - Oct 19 2025,Public,STANDARD,BONUS,False,6.0,1.0,7.0,6.0,1.0,7.0,FULL_SPLIT,True,8.0,3.0,37.5,3.6,3.1,False,True,cow moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MA1008,Moose,Antlerless,Limited Entry,Any Legal Weapon,Antlerless,"Wasatch Mtns, Salt Lake-Timpanogos",Sep 20 2025 - Oct 19 2025,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,5.0,100.0,4.0,4.4,False,True,cow moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MA1007,Moose,Antlerless,Limited Entry,Archery,Antlerless,Morgan-South Rich,Aug 01 2025 - Sep 19 2025,Public,STANDARD,BONUS,False,3.0,0.0,3.0,3.0,0.0,3.0,FULL_SPLIT,True,2.0,2.0,100.0,8.0,3.0,False,True,cow moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6000,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Cache,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,12.0,3.0,15.0,14.0,3.0,17.0,FULL_SPLIT,True,16.0,16.0,100.0,8.4,4.4,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6001,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Chalk Creek,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,3.0,0.0,3.0,4.0,0.0,4.0,FULL_SPLIT,True,3.0,3.0,100.0,3.3,4.7,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6002,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,East Canyon,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,5.0,0.0,5.0,5.0,0.0,5.0,FULL_SPLIT,True,5.0,5.0,100.0,11.0,4.2,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6003,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"East Canyon, Morgan-Summit",Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,4.0,0.0,4.0,5.0,0.0,5.0,FULL_SPLIT,True,5.0,5.0,100.0,5.5,3.8,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6004,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Kamas,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,5.0,0.0,5.0,6.0,0.0,6.0,FULL_SPLIT,True,5.0,4.0,80.0,10.2,4.4,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6005,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Morgan-South Rich,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,6.0,0.0,6.0,6.0,0.0,6.0,FULL_SPLIT,True,6.0,5.0,83.3,6.3,4.5,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6006,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"North Slope, Summit",Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,19.0,3.0,22.0,20.0,3.0,23.0,FULL_SPLIT,True,25.0,24.0,96.0,7.7,4.4,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6007,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"North Slope, Three Corners/West Daggett",Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,6.0,2.0,8.0,6.0,2.0,8.0,FULL_SPLIT,True,8.0,8.0,100.0,9.9,3.9,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6008,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Ogden,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,7.0,0.0,7.0,7.0,0.0,7.0,FULL_SPLIT,True,7.0,7.0,100.0,8.0,4.7,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6009,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Diamond Mtn/Vernal,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,2.0,1.0,50.0,8.0,1.0,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6010,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Yellowstone,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,5.0,0.0,5.0,6.0,0.0,6.0,FULL_SPLIT,True,5.0,5.0,100.0,10.5,5.0,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6011,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Wasatch Mtns/Central Mtns,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,19.0,3.0,22.0,19.0,3.0,22.0,FULL_SPLIT,True,23.0,20.0,87.0,11.0,4.2,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB6012,Moose,Male Only,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Box Elder,Sept 12 2026 - Oct 31 2026,Public,OIL,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,2.0,2.0,100.0,4.5,4.5,False,False,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
MB1000,Moose,Male Only,Statewide,Any Legal Weapon,Statewide Permit,Moose - Statewide Permit,"Sept 1 - Nov 15, 2026",Public,STANDARD,NONE,False,,,,,,,MISSING,True,2.0,2.0,100.0,11.0,5.0,False,False,bull moose.csv,,official_uploaded_source,MISSING_STATEWIDE_SOURCE
GO6800,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Beaver,Sept 05 2026 - Sept 27 2026,Public,OIL,BONUS,False,7.0,2.0,9.0,7.0,2.0,9.0,FULL_SPLIT,True,10.0,10.0,100.0,3.0,4.8,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6801,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Beaver,Sept 28 2026 - Oct 26 2026,Public,OIL,BONUS,False,9.0,0.0,9.0,9.0,0.0,9.0,FULL_SPLIT,True,9.0,8.0,88.9,4.1,3.9,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6803,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Nebo,Sept 26 2026 - Nov 25 2026,Public,OIL,BONUS,False,16.0,2.0,18.0,21.0,3.0,24.0,FULL_SPLIT,True,19.0,17.0,89.5,6.3,4.3,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6804,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,High Uintas Kamas,Sept 05 2026 - Oct 31 2026,Public,OIL,BONUS,False,1.0,0.0,1.0,1.0,0.0,1.0,FULL_SPLIT,True,1.0,1.0,100.0,7.0,3.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6805,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,High Uintas Central,Sept 05 2026 - Oct 31 2026,Public,OIL,BONUS,False,5.0,0.0,5.0,5.0,0.0,5.0,FULL_SPLIT,True,5.0,4.0,80.0,3.8,4.4,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6806,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,High Uintas East,Sept 05 2026 - Oct 31 2026,Public,OIL,BONUS,False,2.0,0.0,2.0,3.0,0.0,3.0,FULL_SPLIT,True,3.0,3.0,100.0,2.5,4.5,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6807,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,High Uintas Leidy Peak,Sept 05 2026 - Oct 31 2026,Public,OIL,BONUS,False,1.0,0.0,1.0,2.0,0.0,2.0,FULL_SPLIT,True,1.0,1.0,100.0,6.0,5.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6808,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,High Uintas West,Sept 05 2026 - Oct 31 2026,Public,OIL,BONUS,False,9.0,2.0,11.0,9.0,2.0,11.0,FULL_SPLIT,True,12.0,10.0,83.3,7.7,4.3,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6810,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"Ogden, Willard Peak",Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,1.0,0.0,1.0,1.0,0.0,1.0,FULL_SPLIT,True,1.0,1.0,100.0,1.0,5.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6813,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"Wasatch Mtns, Provo Peak",Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,5.0,0.0,5.0,5.0,0.0,5.0,FULL_SPLIT,True,5.0,5.0,100.0,4.0,4.6,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6814,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,Mt Dutton,Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,2.0,2.0,100.0,11.5,5.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6817,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,La Sal Mtns,Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,9.0,2.0,11.0,10.0,2.0,12.0,FULL_SPLIT,True,12.0,11.0,91.7,4.0,4.6,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6818,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"Wasatch Mtns, Box Elder Peak",Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,3.0,0.0,3.0,3.0,0.0,3.0,FULL_SPLIT,True,3.0,3.0,100.0,2.3,4.7,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6819,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"Wasatch Mtns, Lone Peak",Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,1.0,0.0,1.0,1.0,0.0,1.0,FULL_SPLIT,True,1.0,1.0,100.0,3.0,5.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6820,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Any Legal Weapon,Once-in-a-lifetime,"Wasatch Mtns, Timpanogos",Sept 05 2026 - Nov 25 2026,Public,OIL,BONUS,False,8.0,2.0,10.0,8.0,2.0,10.0,FULL_SPLIT,True,10.0,9.0,90.0,5.4,4.1,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6821,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Archery,Once-in-a-lifetime,Nebo,Sept 16 2026 - Sept 25 2026,Public,OIL,BONUS,False,12.0,0.0,12.0,12.0,0.0,12.0,FULL_SPLIT,True,11.0,10.0,90.9,2.7,4.2,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO6822,Mountain Goat,Hunter's Choice,Once-in-a-Lifetime,Archery,Once-in-a-lifetime,Beaver,Nov 14 2026 - Nov 23 2026,Public,OIL,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,2.0,0.0,0.0,9.0,2.0,False,False,mtn goat.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
GO1000,Mountain Goat,Hunter's Choice,Statewide,Any Legal Weapon,Statewide Permit,Mountain Goat - Statewide Permit,"Sept 1 - Dec 31, 2026",Public,STANDARD,NONE,False,,,,,,,MISSING,True,2.0,2.0,100.0,1.0,5.0,False,False,mtn goat.csv,,official_uploaded_source,MISSING_STATEWIDE_SOURCE
PB5300,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Antelope Creek CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,10.0,10.0,100.0,1.7,4.2,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5302,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Deseret CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,37.0,37.0,100.0,1.6,4.8,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5305,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Park Valley CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,3.0,3.0,100.0,2.0,5.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5306,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Rabbit Creek CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,3.5,5.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5309,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Skull Valley South CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,5.0,3.0,60.0,2.2,4.2,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5311,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,The Rose of Snowville CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,8.0,7.0,87.5,3.5,4.7,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5312,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,TL Bar Ranch CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,1.0,0.0,0.0,5.0,1.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5314,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Westlake CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,7.0,7.0,100.0,1.0,5.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5315,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Zane CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,5.0,2.0,40.0,2.4,2.4,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5325,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Allen Ranch CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,3.0,3.0,100.0,1.0,5.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
PB5326,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Cedar Springs CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,2.0,5.0,False,False,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE
