boundary_id,hunt_number,hunt_name,species,gender,weapon,hunt_type,years,season_date_text,quota_total,quota_resident,quota_nonresident,source
751,EB1005,Archery Hunters Choice Elk,Elk,Bull,Archery,General Season - Archery,2025,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) ",,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
751,EB1009,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,2025,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 |  ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
751,EB1011,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,2025,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
752,CG9999,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,Statewide,2023,  ,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
753,CG9999,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,Statewide,2023,  ,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,LP5031,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,2025,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,PB1000,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,2026,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,PB5006,"Box Elder, West",Pronghorn,Buck,Archery,Limited Entry,2026,Aug 15 2026 - Sept 11 2026,11,10,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,PB5031,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,2026,Sept 12 2026 - Sept 20 2026,33,30,3,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,PB5079,"Box Elder, West",Pronghorn,Buck,Muzzleloader,Limited Entry,2026,Sept 23 2026 - Oct 01 2026,11,10,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
755,PD1017,"Box Elder, West",Pronghorn,Doe,Any Legal Weapon,General Season,2025,Oct 04 2025 - Oct 26 2025,55,49,6,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
756,DS1000,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,2026,"Sept 1 - Dec 31, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
756,DS1007,"San Rafael, South",Desert Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,2025,"Sept 13, 2025 - Dec 31, 2025",,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
756,DS6610,"San Rafael, South",Desert Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,2026,Sept 12 2026 - Nov 10 2026,12,10,2,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
791,SG1002,Rich County,Greater Sage-Grouse,Either Sex,Any Legal Weapon,,2025,"Sept. 27 - Oct. 19, 2025",176,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB0007,Buck Deer - Statewide Permit,Deer,Buck,Any Legal Weapon,Statewide,2026,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1028,Fillmore,Deer,Buck,Muzzleloader,Limited Entry,2026,Oct 28 2026 - Nov 05 2026,12,11,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1506,Fillmore,Deer,Buck,Archery,General Season,2026,Aug 15 2026 - Sept 11 2026,460,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General Season,2026,Oct 17 2026 - Oct 25 2026,920,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1566,Fillmore,Deer,Buck,Muzzleloader,General Season,2026,Sept 23 2026 - Oct 01 2026,460,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1591,Fillmore,Deer,Buck,Any Legal Weapon (Early),General Season,2026,Oct 07 2026 - Oct 11 2026,460,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,General Season,2026,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,42,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,LO1506,Fillmore,Deer,Buck,Archery,General Season - Private Land Only,2025,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,LO1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,2025,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,LO1566,Fillmore,Deer,Buck,Muzzleloader,General Season - Private Land Only,2025,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
802,LO1591,Fillmore,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,2025,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
805,DB1309,West Willow Creek Ranch CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,5,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
805,EB3607,West Willow Creek Ranch CWMU,Elk,Bull,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
806,DA1011,George Creek CWMU,Deer,Antlerless,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,5,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
806,DB1240,George Creek CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
806,PB5330,George Creek CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
807,DB1234,East Zion CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
807,TK1021,East Zion CWMU,Turkey,Bearded,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,4,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
808,DB1208,Blackhawk CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,2,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
808,EA1261,Blackhawk CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,5,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
808,EB3504,Blackhawk CWMU,Elk,Bull,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
814,EA1094,"Vernal, Mosby Mtn",Elk,Antlerless,Any Legal Weapon,General Season,2025,Nov 08 2025 - Jan 04 2026,100,90,10,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
817,EA2014,"Wasatch Mtns, Avintaquin - White River",Elk,Antlerless,Any Legal Weapon,Private Lands Only,2025,Aug 01 2025 - Jan 31 2026,400,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
818,CG9999,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,Statewide,2023,  ,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
819,CG9999,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,Statewide,2023,  ,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
820,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,2026,"Sept 1 - Dec 31, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
820,RS6713,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,2026,Oct 31 2026 - Nov 30 2026,4,4,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
821,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,2026,"Sept 1 - Dec 31, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
821,RS1006,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,2025,"Nov 1 - Dec 31, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
821,RS6712,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,2026,Oct 31 2026 - Nov 30 2026,6,4,2,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
823,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,2026,"Sept 1 - Dec 31, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
824,PB5327,Cottonwood Ridge CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,4,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
824,PD1050,Cottonwood Ridge CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,6,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,DB1322,Pahvant Ensign CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,EA1192,Pahvant Ensign CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,6,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,EB3603,Pahvant Ensign CWMU,Elk,Bull,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,PB5328,Pahvant Ensign CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,3,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,PD1051,Pahvant Ensign CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,6,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
826,TK1018,Pahvant Ensign CWMU,Turkey,Bearded,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,6,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
827,DB1323,Rock House CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
828,EA1234,Royal Ivory Outfitters CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,15,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
829,PB5329,Snowville Flat CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,2,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
830,PB5326,Cedar Springs CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
838,EA1187,"Paunsaugunt, Hatch Bench",Elk,Antlerless,Any Legal Weapon,General Season,2025,Nov 22 2025 - Dec 30 2025,15,13,2,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
839,DA1009,"Pine Valley, Enterprise",Deer,Antlerless,Any Legal Weapon,General Season,2025,Aug 01 2025 - Aug 15 2025,25,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
840,DA1018,"Pine Valley, New Harmony",Deer,Antlerless,"Archery, Muzzleloader, Shotgun",General Season,2025,Aug 01 2025 - Aug 15 2025,20,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
845,BR1000,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,Statewide,2026,Any open season on any open bear unit during the 2026 season. See 2026 Black Bear Guidebook for season dates and take methods.,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
845,BR1001,Black Bear Harvest Objective Units,Black Bear,Either Sex,Any Legal Weapon,Harvest Objective,2026,"Visit wildlife.utah.gov/bearharvest for units & closures.
You are required to complete the annual bear orientation course & carry proof while hunting bear.  Visit wildlife.utah.gov/bear for details.",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
845,BR7016,"Wasatch Mtns, West-Central",Black Bear,Either Sex,Any Legal Weapon,Limited Entry - Spring,2026,"March 28 - May 25, 2026",40,36,4,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
845,EA1189,"Wasatch Mtns, West-Central",Elk,Antlerless,Muzzleloader,General Season,2025,Nov 01 2025 - Nov 09 2025,425,382,43,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
845,EA2012,"Wasatch Mtns, West",Elk,Antlerless,Any Legal Weapon,Private Lands Only,2025,Aug 01 2025 - Jan 31 2026,400,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
846,DK1000,Northern Waterfowl Zone,Waterfowl,Either Sex,Any Legal Weapon,Waterfowl,2025,"<B>Ducks, Mergansers, Coot & Snipe:</B> Oct 4, 2025 - Jan 17, 2026<BR><B>Scaup:</B> Oct 4 - Dec 28, 2025<BR><B>Youth Hunt:</B> Sept 20, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
847,DG1001,Southern Goose Area - Dark Goose,"Goose, Dark",Either Sex,Any Legal Weapon,Waterfowl,2025,"Oct 11, 2025 - Jan 24, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
847,LG1001,Southern Goose Area - Light Goose,"Goose, Light",Either Sex,Any Legal Weapon,Waterfowl,2025,"Oct 25, 2025 - Dec 15, 2025 & Jan 15, 2026 - Mar 10, 2026 (Closed in Millard County Feb 15-28, 2026)",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
847,WG1002,Southern Goose Zone - White-fronted Geese,"Goose, White-fronted",Either Sex,Any Legal Weapon,Waterfowl,2025,"Oct 11, 2025 - Jan 24, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
848,DK1001,Southern Waterfowl Zone,Waterfowl,Either Sex,Any Legal Weapon,Waterfowl,2025,"<B>Ducks, Mergansers, Coot & Snipe:</B> Oct 11, 2025 - Jan 24, 2026<BR><B>Scaup:</B> Oct 31, 2025 - Jan 24, 2026.<BR><B>Youth Hunt:</B> Sept 27, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
849,TK1019,Southeastern Region - Select areas only,Turkey,Either Sex,Any Legal Weapon,Fall Management,2025,"Oct 1, 2025 - Feb 28, 2026",66,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
854,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,2026,"Sept 1 - Dec 31, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
856,DB1326,Rosette CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
858,DB1327,Mountain Sky Ranch CWMU,Deer,Buck,Any Legal Weapon,CWMU,2026,Contact Operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
858,EA1201,Mountain Sky Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,2025,Contact operator for 2025 season dates,,10,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
858,EB3606,Mountain Sky Ranch CWMU,Elk,Bull,Any Legal Weapon,CWMU,2026,Contact operator for 2026 season dates,0,1,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
859,DA1027,"East Canyon, Davis-North Salt Lake",Deer,Antlerless,Any Legal Weapon,General Season,2025,Aug 01 2025 - Sep 15 2025,30,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
861,EA1025,"Manti, West",Elk,Antlerless,Any Legal Weapon,General Season,2025,Nov 19 2025 - Jan 31 2026,120,108,12,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
861,EA1220,Manti (Expo),Elk,Antlerless,Any Legal Weapon,General Season,2025,"Oct 4 - Oct 16, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
862,EA1023,"Manti, South",Elk,Antlerless,Any Legal Weapon,General Season,2025,Oct 04 2025 - Oct 16 2025,100,90,10,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
862,EA1024,"Manti, South",Elk,Antlerless,Any Legal Weapon,General Season,2025,Nov 19 2025 - Jan 31 2026,100,90,10,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
862,EA1220,Manti (Expo),Elk,Antlerless,Any Legal Weapon,General Season,2025,"Oct 4 - Oct 16, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0004,Southern Navajo Buck Deer,Deer,Buck,Any Legal Weapon,Tribal,2025,"Oct 18, 2025 - Oct 26, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0005,Southern Navajo Buck Deer,Deer,Buck,Archery,Tribal,2025,"Aug 16, 2025 - Sept 12, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0006,Southern Navajo Buck Deer,Deer,Buck,Muzzleloader,Tribal,2025,"Sept 24 - Oct 2, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0010,Southern Paiute Buck Deer (early),Deer,Buck,Any Legal Weapon,Tribal,2025,"Oct 18, 2025 - Oct 26, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0011,Southern Paiute Buck Deer,Deer,Buck,Archery,Tribal,2025,"Aug 16, 2025 - Sept 12, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0012,Southern Paiute Buck Deer,Deer,Buck,Muzzleloader,Tribal,2025,"Sept 24 - Oct 2, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
865,DB0013,Southern Paiute Buck Deer (late),Deer,Buck,Any Legal Weapon,Tribal,2025,"Oct 18, 2025 - Oct 26, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
866,DB0001,Southeastern Navajo Buck Deer,Deer,Buck,Any Legal Weapon,Tribal,2025,"Oct 18, 2025 - Oct 26, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
866,DB0002,Southeastern Navajo Buck Deer,Deer,Buck,Archery,Tribal,2025,"Aug 16, 2025 - Sept 12, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
866,DB0003,Southeastern Navajo Buck Deer,Deer,Buck,Muzzleloader,Tribal,2025,"Sept 24 - Oct 2, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB1003,Spike Only Units,Elk,Bull,Any Legal Weapon,General Season - Spike Bull,2025,Oct 04 2025 - Oct 16 2025,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB1004,Spike Only Units,Elk,Bull,Muzzleloader,General Season - Spike Bull,2025,Oct 29 2025 - Nov 06 2025,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB1005,Archery Hunters Choice Elk,Elk,Bull,Archery,General Season - Archery,2025,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) ",,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB1009,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,2025,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 |  ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB1011,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,2025,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB3128,"Box Elder, Grouse Creek",Elk,Bull,Multiseason,Conservation,2026,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB3147,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry,2026,Sept 16 2026 - Sept 20 2026,7,6,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB3150,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry,2026,Oct 03 2026 - Oct 15 2026,13,12,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EB3153,"Box Elder, Grouse Creek",Elk,Bull,Muzzleloader,Limited Entry,2026,Sept 21 2026 - Oct 02 2026,3,2,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EL3147,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,2025,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EL3150,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,2025,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
867,EL3153,"Box Elder, Grouse Creek",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,2025,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EA2046,"Box Elder, Sawtooth",Elk,Antlerless,Any Legal Weapon,Private Lands Only,2025,Aug 01 2025 - Jan 31 2026,25,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1001,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,General Season - Any Bull,2025,Oct 04 2025 - Oct 10 2025,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1002,Any Bull Elk Units,Elk,Bull,Muzzleloader,General Season - Any Bull,2025,Oct 29 2025 - Nov 06 2025,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1005,Archery Hunters Choice Elk,Elk,Bull,Archery,General Season - Archery,2025,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) ",,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,Bull,Any Legal Weapon,General Season - Any Bull,2026,Sept 12 2026 - Sept 22 2026,750,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1010,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,General Season - Any Bull,2025,Oct 11 2025 - Oct 17 2025,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
868,EB1011,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,2025,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,0,0,0,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
869,EB3135,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry,2026,Sept 01 2026 - Sept 30 2026,10,9,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
869,EB3142,Barney Top/Kaiparowits,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,2026,Nov 07 2026 - Nov 30 2026,10,9,1,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
869,EL3135,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,2025,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,dwrapps.utah.gov/huntboundary/BoundaryToHuntNumbers
