hunt_code,year,residency,points,application_value_score,decision_label,modeled_draw_probability_score,hunt_quality_score,point_value_score,demand_opportunity_score,permit_stability_score
EA1239,2026,Resident,6,27.198,INSUFFICIENT DATA,0.0,47.59,52.0,0.0,75.0
EA1239,2026,Resident,5,28.398,INSUFFICIENT DATA,0.0,47.59,60.0,0.0,75.0
EA1239,2026,Resident,4,29.598,INSUFFICIENT DATA,0.0,47.59,68.0,0.0,75.0
EA1239,2026,Resident,3,30.797,INSUFFICIENT DATA,0.0,47.59,76.0,0.0,75.0
EA1239,2026,Resident,2,31.998,INSUFFICIENT DATA,0.0,47.59,84.0,0.0,75.0
EA1239,2026,Resident,1,83.197,STRONG APPLY,100.0,47.59,92.0,100.0,75.0
EA1239,2026,Resident,0,66.898,GOOD VALUE,50.0,47.59,100.0,100.0,75.0
EA1239,2026,Nonresident,32,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,31,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,30,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,29,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,28,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,27,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,26,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,25,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,24,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,23,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,22,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,21,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,20,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,19,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,18,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,17,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,16,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,15,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,14,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,13,10.023,INSUFFICIENT DATA,0.0,40.09,0.0,0.0,0.0
EA1239,2026,Nonresident,12,10.623,INSUFFICIENT DATA,0.0,40.09,4.0,0.0,0.0
EA1239,2026,Nonresident,11,11.823,INSUFFICIENT DATA,0.0,40.09,12.0,0.0,0.0
EA1239,2026,Nonresident,10,13.023,INSUFFICIENT DATA,0.0,40.09,20.0,0.0,0.0
EA1239,2026,Nonresident,9,14.223,INSUFFICIENT DATA,0.0,40.09,28.0,0.0,0.0
EA1239,2026,Nonresident,8,15.422,INSUFFICIENT DATA,0.0,40.09,36.0,0.0,0.0
EA1239,2026,Nonresident,7,16.623,INSUFFICIENT DATA,0.0,40.09,44.0,0.0,0.0
EA1239,2026,Nonresident,6,17.823,INSUFFICIENT DATA,0.0,40.09,52.0,0.0,0.0
EA1239,2026,Nonresident,5,19.023,INSUFFICIENT DATA,0.0,40.09,60.0,0.0,0.0
EA1239,2026,Nonresident,4,20.223,INSUFFICIENT DATA,0.0,40.09,68.0,0.0,0.0
EA1239,2026,Nonresident,3,21.422,INSUFFICIENT DATA,0.0,40.09,76.0,0.0,0.0
EA1239,2026,Nonresident,2,22.623,INSUFFICIENT DATA,0.0,40.09,84.0,0.0,0.0
EA1239,2026,Nonresident,1,23.822,INSUFFICIENT DATA,0.0,40.09,92.0,0.0,0.0
EA1239,2026,Nonresident,0,75.023,STRONG APPLY,100.0,40.09,100.0,100.0,0.0
EA1240,2026,Resident,32,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,31,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,30,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,29,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,28,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,27,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,26,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,25,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,24,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,23,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,22,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,21,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,20,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,19,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,18,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,17,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,16,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,15,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,14,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,13,22.691,INSUFFICIENT DATA,0.0,60.351,0.0,0.0,76.033
EA1240,2026,Resident,12,23.291,INSUFFICIENT DATA,0.0,60.351,4.0,0.0,76.033
EA1240,2026,Resident,11,24.491,INSUFFICIENT DATA,0.0,60.351,12.0,0.0,76.033
EA1240,2026,Resident,10,25.691,INSUFFICIENT DATA,0.0,60.351,20.0,0.0,76.033
EA1240,2026,Resident,9,26.891,INSUFFICIENT DATA,0.0,60.351,28.0,0.0,76.033
EA1240,2026,Resident,8,28.091,INSUFFICIENT DATA,0.0,60.351,36.0,0.0,76.033
EA1240,2026,Resident,7,29.291,INSUFFICIENT DATA,0.0,60.351,44.0,0.0,76.033
EA1240,2026,Resident,6,30.491,INSUFFICIENT DATA,0.0,60.351,52.0,0.0,76.033
EA1240,2026,Resident,5,31.691,INSUFFICIENT DATA,0.0,60.351,60.0,0.0,76.033
EA1240,2026,Resident,4,32.891,INSUFFICIENT DATA,0.0,60.351,68.0,0.0,76.033
EA1240,2026,Resident,3,34.091,INSUFFICIENT DATA,0.0,60.351,76.0,0.0,76.033
EA1240,2026,Resident,2,35.291,INSUFFICIENT DATA,0.0,60.351,84.0,0.0,76.033
EA1240,2026,Resident,1,58.991,SLEEPER,21.429,60.351,92.0,100.0,76.033
EA1240,2026,Resident,0,85.34,STRONG APPLY,93.284,60.351,100.0,100.0,76.033
EA1240,2026,Nonresident,32,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,31,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,30,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,29,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,28,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,27,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,26,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,25,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,24,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,23,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,22,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,21,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,20,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,19,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,18,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,17,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,16,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,15,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,14,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,13,13.187,INSUFFICIENT DATA,0.0,52.748,0.0,0.0,0.0
EA1240,2026,Nonresident,12,13.787,INSUFFICIENT DATA,0.0,52.748,4.0,0.0,0.0
EA1240,2026,Nonresident,11,14.987,INSUFFICIENT DATA,0.0,52.748,12.0,0.0,0.0
EA1240,2026,Nonresident,10,16.187,INSUFFICIENT DATA,0.0,52.748,20.0,0.0,0.0
EA1240,2026,Nonresident,9,17.387,INSUFFICIENT DATA,0.0,52.748,28.0,0.0,0.0
EA1240,2026,Nonresident,8,18.587,INSUFFICIENT DATA,0.0,52.748,36.0,0.0,0.0
EA1240,2026,Nonresident,7,19.787,INSUFFICIENT DATA,0.0,52.748,44.0,0.0,0.0
EA1240,2026,Nonresident,6,20.987,INSUFFICIENT DATA,0.0,52.748,52.0,0.0,0.0
EA1240,2026,Nonresident,5,22.187,INSUFFICIENT DATA,0.0,52.748,60.0,0.0,0.0
EA1240,2026,Nonresident,4,23.387,INSUFFICIENT DATA,0.0,52.748,68.0,0.0,0.0
EA1240,2026,Nonresident,3,24.587,INSUFFICIENT DATA,0.0,52.748,76.0,0.0,0.0
EA1240,2026,Nonresident,2,25.787,INSUFFICIENT DATA,0.0,52.748,84.0,0.0,0.0
EA1240,2026,Nonresident,1,76.987,STRONG APPLY,100.0,52.748,92.0,100.0,0.0
EA1240,2026,Nonresident,0,78.187,STRONG APPLY,100.0,52.748,100.0,100.0,0.0
EA1242,2026,Resident,32,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,31,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,30,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,29,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,28,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,27,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,26,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,25,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,24,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,23,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,22,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,21,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,20,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,19,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,18,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,17,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,16,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,15,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,14,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,13,18.24,INSUFFICIENT DATA,0.0,48.515,0.0,0.0,61.111
EA1242,2026,Resident,12,18.84,INSUFFICIENT DATA,0.0,48.515,4.0,0.0,61.111
EA1242,2026,Resident,11,20.04,INSUFFICIENT DATA,0.0,48.515,12.0,0.0,61.111
EA1242,2026,Resident,10,21.24,INSUFFICIENT DATA,0.0,48.515,20.0,0.0,61.111
EA1242,2026,Resident,9,22.44,INSUFFICIENT DATA,0.0,48.515,28.0,0.0,61.111
EA1242,2026,Resident,8,23.64,INSUFFICIENT DATA,0.0,48.515,36.0,0.0,61.111
EA1242,2026,Resident,7,24.84,INSUFFICIENT DATA,0.0,48.515,44.0,0.0,61.111
EA1242,2026,Resident,6,26.04,INSUFFICIENT DATA,0.0,48.515,52.0,0.0,61.111
EA1242,2026,Resident,5,27.24,INSUFFICIENT DATA,0.0,48.515,60.0,0.0,61.111
EA1242,2026,Resident,4,28.44,INSUFFICIENT DATA,0.0,48.515,68.0,0.0,61.111
EA1242,2026,Resident,3,29.64,INSUFFICIENT DATA,0.0,48.515,76.0,0.0,61.111
EA1242,2026,Resident,2,80.84,STRONG APPLY,100.0,48.515,84.0,100.0,61.111
EA1242,2026,Resident,1,82.04,STRONG APPLY,100.0,48.515,92.0,100.0,61.111
EA1242,2026,Resident,0,56.99,SLEEPER,25.0,48.515,100.0,100.0,61.111
EA1242,2026,Nonresident,32,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,31,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,30,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,29,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,28,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,27,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,26,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,25,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,24,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,23,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,22,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,21,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,20,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,19,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,18,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,17,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,16,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,15,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,14,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,13,10.601,INSUFFICIENT DATA,0.0,42.404,0.0,0.0,0.0
EA1242,2026,Nonresident,12,11.201,INSUFFICIENT DATA,0.0,42.404,4.0,0.0,0.0
EA1242,2026,Nonresident,11,12.401,INSUFFICIENT DATA,0.0,42.404,12.0,0.0,0.0
EA1242,2026,Nonresident,10,13.601,INSUFFICIENT DATA,0.0,42.404,20.0,0.0,0.0
EA1242,2026,Nonresident,9,14.801,INSUFFICIENT DATA,0.0,42.404,28.0,0.0,0.0
EA1242,2026,Nonresident,8,16.001,INSUFFICIENT DATA,0.0,42.404,36.0,0.0,0.0
EA1242,2026,Nonresident,7,17.201,INSUFFICIENT DATA,0.0,42.404,44.0,0.0,0.0
EA1242,2026,Nonresident,6,18.401,INSUFFICIENT DATA,0.0,42.404,52.0,0.0,0.0
EA1242,2026,Nonresident,5,19.601,INSUFFICIENT DATA,0.0,42.404,60.0,0.0,0.0
EA1242,2026,Nonresident,4,20.801,INSUFFICIENT DATA,0.0,42.404,68.0,0.0,0.0
EA1242,2026,Nonresident,3,22.001,INSUFFICIENT DATA,0.0,42.404,76.0,0.0,0.0
EA1242,2026,Nonresident,2,23.201,INSUFFICIENT DATA,0.0,42.404,84.0,0.0,0.0
EA1242,2026,Nonresident,1,24.401,INSUFFICIENT DATA,0.0,42.404,92.0,0.0,0.0
EA1242,2026,Nonresident,0,75.601,STRONG APPLY,100.0,42.404,100.0,100.0,0.0
EA1243,2026,Resident,32,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,31,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,30,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,29,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,28,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,27,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,26,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,25,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,24,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,23,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,22,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,21,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,20,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,19,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,18,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,17,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,16,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,15,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,14,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,13,19.341,INSUFFICIENT DATA,0.0,52.919,0.0,0.0,61.111
EA1243,2026,Resident,12,19.941,INSUFFICIENT DATA,0.0,52.919,4.0,0.0,61.111
EA1243,2026,Resident,11,21.141,INSUFFICIENT DATA,0.0,52.919,12.0,0.0,61.111
EA1243,2026,Resident,10,22.341,INSUFFICIENT DATA,0.0,52.919,20.0,0.0,61.111
EA1243,2026,Resident,9,23.541,INSUFFICIENT DATA,0.0,52.919,28.0,0.0,61.111
EA1243,2026,Resident,8,24.741,INSUFFICIENT DATA,0.0,52.919,36.0,0.0,61.111
EA1243,2026,Resident,7,25.941,INSUFFICIENT DATA,0.0,52.919,44.0,0.0,61.111
EA1243,2026,Resident,6,27.141,INSUFFICIENT DATA,0.0,52.919,52.0,0.0,61.111
EA1243,2026,Resident,5,28.341,INSUFFICIENT DATA,0.0,52.919,60.0,0.0,61.111
EA1243,2026,Resident,4,29.541,INSUFFICIENT DATA,0.0,52.919,68.0,0.0,61.111
EA1243,2026,Resident,3,30.741,INSUFFICIENT DATA,0.0,52.919,76.0,0.0,61.111
EA1243,2026,Resident,2,31.941,INSUFFICIENT DATA,0.0,52.919,84.0,0.0,61.111
EA1243,2026,Resident,1,65.641,GOOD VALUE,50.0,52.919,92.0,100.0,61.111
EA1243,2026,Resident,0,76.32,STRONG APPLY,77.083,52.919,100.0,100.0,61.111
EA1243,2026,Nonresident,32,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,31,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,30,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,29,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,28,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,27,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,26,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,25,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,24,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,23,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,22,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,21,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,20,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,19,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,18,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,17,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,16,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,15,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,14,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,13,11.702,INSUFFICIENT DATA,0.0,46.808,0.0,0.0,0.0
EA1243,2026,Nonresident,12,12.302,INSUFFICIENT DATA,0.0,46.808,4.0,0.0,0.0
EA1243,2026,Nonresident,11,13.502,INSUFFICIENT DATA,0.0,46.808,12.0,0.0,0.0
EA1243,2026,Nonresident,10,14.702,INSUFFICIENT DATA,0.0,46.808,20.0,0.0,0.0
EA1243,2026,Nonresident,9,15.902,INSUFFICIENT DATA,0.0,46.808,28.0,0.0,0.0
EA1243,2026,Nonresident,8,17.102,INSUFFICIENT DATA,0.0,46.808,36.0,0.0,0.0
EA1243,2026,Nonresident,7,18.302,INSUFFICIENT DATA,0.0,46.808,44.0,0.0,0.0
EA1243,2026,Nonresident,6,19.502,INSUFFICIENT DATA,0.0,46.808,52.0,0.0,0.0
EA1243,2026,Nonresident,5,20.702,INSUFFICIENT DATA,0.0,46.808,60.0,0.0,0.0
EA1243,2026,Nonresident,4,21.902,INSUFFICIENT DATA,0.0,46.808,68.0,0.0,0.0
EA1243,2026,Nonresident,3,23.102,INSUFFICIENT DATA,0.0,46.808,76.0,0.0,0.0
EA1243,2026,Nonresident,2,24.302,INSUFFICIENT DATA,0.0,46.808,84.0,0.0,0.0
EA1243,2026,Nonresident,1,25.502,INSUFFICIENT DATA,0.0,46.808,92.0,0.0,0.0
EA1243,2026,Nonresident,0,69.202,GOOD VALUE,78.571,46.808,100.0,100.0,0.0
EA1244,2026,Resident,32,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,31,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,30,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,29,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,28,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,27,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,26,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,25,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,24,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,23,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,22,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,21,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,20,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,19,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,18,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,17,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,16,17.351,INSUFFICIENT DATA,0.0,44.961,0.0,0.0,61.111
EA1244,2026,Resident,15,17.951,INSUFFICIENT DATA,0.0,44.961,4.0,0.0,61.111
EA1244,2026,Resident,14,19.151,INSUFFICIENT DATA,0.0,44.961,12.0,0.0,61.111
EA1244,2026,Resident,13,20.351,INSUFFICIENT DATA,0.0,44.961,20.0,0.0,61.111
EA1244,2026,Resident,12,21.551,INSUFFICIENT DATA,0.0,44.961,28.0,0.0,61.111
EA1244,2026,Resident,11,22.751,INSUFFICIENT DATA,0.0,44.961,36.0,0.0,61.111
EA1244,2026,Resident,10,23.951,INSUFFICIENT DATA,0.0,44.961,44.0,0.0,61.111
EA1244,2026,Resident,9,25.151,INSUFFICIENT DATA,0.0,44.961,52.0,0.0,61.111
EA1244,2026,Resident,8,26.351,INSUFFICIENT DATA,0.0,44.961,60.0,0.0,61.111
EA1244,2026,Resident,7,27.551,INSUFFICIENT DATA,0.0,44.961,68.0,0.0,61.111
EA1244,2026,Resident,6,28.751,INSUFFICIENT DATA,0.0,44.961,76.0,0.0,61.111
EA1244,2026,Resident,5,29.951,INSUFFICIENT DATA,0.0,44.961,84.0,0.0,61.111
EA1244,2026,Resident,4,31.151,INSUFFICIENT DATA,0.0,44.961,92.0,0.0,61.111
EA1244,2026,Resident,3,82.351,STRONG APPLY,100.0,44.961,100.0,100.0,61.111
EA1244,2026,Resident,2,48.811,SLEEPER,20.486,44.961,92.0,69.93,61.111
