hunt_code,year,residency,points,point_creep_1yr,point_creep_3yr,forecast_applicants
EA1030,2026,Nonresident,6,-4.0,-12.0,0
EA1030,2026,Nonresident,5,-4.0,-12.0,0
EA1030,2026,Nonresident,4,-4.0,-12.0,2
EA1030,2026,Nonresident,3,-4.0,-12.0,1
EA1030,2026,Nonresident,2,-4.0,-12.0,1
EA1030,2026,Nonresident,1,-4.0,-12.0,0
EA1030,2026,Nonresident,0,-4.0,-12.0,6
EA1031,2026,Resident,32,-1.0,-3.0,0
EA1031,2026,Resident,31,-1.0,-3.0,0
EA1031,2026,Resident,30,-1.0,-3.0,0
EA1031,2026,Resident,29,-1.0,-3.0,0
EA1031,2026,Resident,28,-1.0,-3.0,0
EA1031,2026,Resident,27,-1.0,-3.0,0
EA1031,2026,Resident,26,-1.0,-3.0,0
EA1031,2026,Resident,25,-1.0,-3.0,0
EA1031,2026,Resident,24,-1.0,-3.0,0
EA1031,2026,Resident,23,-1.0,-3.0,0
EA1031,2026,Resident,22,-1.0,-3.0,0
EA1031,2026,Resident,21,-1.0,-3.0,0
EA1031,2026,Resident,20,-1.0,-3.0,0
EA1031,2026,Resident,19,-1.0,-3.0,0
EA1031,2026,Resident,18,-1.0,-3.0,0
EA1031,2026,Resident,17,-1.0,-3.0,0
EA1031,2026,Resident,16,-1.0,-3.0,0
EA1031,2026,Resident,15,-1.0,-3.0,0
EA1031,2026,Resident,14,-1.0,-3.0,0
EA1031,2026,Resident,13,-1.0,-3.0,0
EA1031,2026,Resident,12,-1.0,-3.0,0
EA1031,2026,Resident,11,-1.0,-3.0,0
EA1031,2026,Resident,10,-1.0,-3.0,0
EA1031,2026,Resident,9,-1.0,-3.0,0
EA1031,2026,Resident,8,-1.0,-3.0,0
EA1031,2026,Resident,7,-1.0,-3.0,0
EA1031,2026,Resident,6,-1.0,-3.0,1
EA1031,2026,Resident,5,-1.0,-3.0,23
EA1031,2026,Resident,4,-1.0,-3.0,52
EA1031,2026,Resident,3,-1.0,-3.0,73
EA1031,2026,Resident,2,-1.0,-3.0,87
EA1031,2026,Resident,1,-1.0,-3.0,9
EA1031,2026,Resident,0,-1.0,-3.0,81
EA1031,2026,Nonresident,32,-1.0,-3.0,0
EA1031,2026,Nonresident,31,-1.0,-3.0,0
EA1031,2026,Nonresident,30,-1.0,-3.0,0
EA1031,2026,Nonresident,29,-1.0,-3.0,0
EA1031,2026,Nonresident,28,-1.0,-3.0,0
EA1031,2026,Nonresident,27,-1.0,-3.0,0
EA1031,2026,Nonresident,26,-1.0,-3.0,0
EA1031,2026,Nonresident,25,-1.0,-3.0,0
EA1031,2026,Nonresident,24,-1.0,-3.0,0
EA1031,2026,Nonresident,23,-1.0,-3.0,0
EA1031,2026,Nonresident,22,-1.0,-3.0,0
EA1031,2026,Nonresident,21,-1.0,-3.0,0
EA1031,2026,Nonresident,20,-1.0,-3.0,0
EA1031,2026,Nonresident,19,-1.0,-3.0,0
EA1031,2026,Nonresident,18,-1.0,-3.0,0
EA1031,2026,Nonresident,17,-1.0,-3.0,0
EA1031,2026,Nonresident,16,-1.0,-3.0,0
EA1031,2026,Nonresident,15,-1.0,-3.0,0
EA1031,2026,Nonresident,14,-1.0,-3.0,0
EA1031,2026,Nonresident,13,-1.0,-3.0,0
EA1031,2026,Nonresident,12,-1.0,-3.0,0
EA1031,2026,Nonresident,11,-1.0,-3.0,0
EA1031,2026,Nonresident,10,-1.0,-3.0,0
EA1031,2026,Nonresident,9,-1.0,-3.0,0
EA1031,2026,Nonresident,8,-1.0,-3.0,0
EA1031,2026,Nonresident,7,-1.0,-3.0,0
EA1031,2026,Nonresident,6,-1.0,-3.0,0
EA1031,2026,Nonresident,5,-1.0,-3.0,2
EA1031,2026,Nonresident,4,-1.0,-3.0,4
EA1031,2026,Nonresident,3,-1.0,-3.0,5
EA1031,2026,Nonresident,2,-1.0,-3.0,5
EA1031,2026,Nonresident,1,-1.0,-3.0,0
EA1031,2026,Nonresident,0,-1.0,-3.0,7
EA1033,2026,Resident,32,-2.0,-6.0,0
EA1033,2026,Resident,31,-2.0,-6.0,0
EA1033,2026,Resident,30,-2.0,-6.0,0
EA1033,2026,Resident,29,-2.0,-6.0,0
EA1033,2026,Resident,28,-2.0,-6.0,0
EA1033,2026,Resident,27,-2.0,-6.0,0
EA1033,2026,Resident,26,-2.0,-6.0,0
EA1033,2026,Resident,25,-2.0,-6.0,0
EA1033,2026,Resident,24,-2.0,-6.0,0
EA1033,2026,Resident,23,-2.0,-6.0,0
EA1033,2026,Resident,22,-2.0,-6.0,0
EA1033,2026,Resident,21,-2.0,-6.0,0
EA1033,2026,Resident,20,-2.0,-6.0,0
EA1033,2026,Resident,19,-2.0,-6.0,0
EA1033,2026,Resident,18,-2.0,-6.0,0
EA1033,2026,Resident,17,-2.0,-6.0,0
EA1033,2026,Resident,16,-2.0,-6.0,0
EA1033,2026,Resident,15,-2.0,-6.0,0
EA1033,2026,Resident,14,-2.0,-6.0,0
EA1033,2026,Resident,13,-2.0,-6.0,0
EA1033,2026,Resident,12,-2.0,-6.0,0
EA1033,2026,Resident,11,-2.0,-6.0,0
EA1033,2026,Resident,10,-2.0,-6.0,0
EA1033,2026,Resident,9,-2.0,-6.0,0
EA1033,2026,Resident,8,-2.0,-6.0,0
EA1033,2026,Resident,7,-2.0,-6.0,0
EA1033,2026,Resident,6,-2.0,-6.0,0
EA1033,2026,Resident,5,-2.0,-6.0,0
EA1033,2026,Resident,4,-2.0,-6.0,0
EA1033,2026,Resident,3,-2.0,-6.0,1
EA1033,2026,Resident,2,-2.0,-6.0,60
EA1033,2026,Resident,1,-2.0,-6.0,10
EA1033,2026,Resident,0,-2.0,-6.0,140
EA1033,2026,Nonresident,32,-2.0,-6.0,0
EA1033,2026,Nonresident,31,-2.0,-6.0,0
EA1033,2026,Nonresident,30,-2.0,-6.0,0
EA1033,2026,Nonresident,29,-2.0,-6.0,0
EA1033,2026,Nonresident,28,-2.0,-6.0,0
EA1033,2026,Nonresident,27,-2.0,-6.0,0
EA1033,2026,Nonresident,26,-2.0,-6.0,0
EA1033,2026,Nonresident,25,-2.0,-6.0,0
EA1033,2026,Nonresident,24,-2.0,-6.0,0
EA1033,2026,Nonresident,23,-2.0,-6.0,0
EA1033,2026,Nonresident,22,-2.0,-6.0,0
EA1033,2026,Nonresident,21,-2.0,-6.0,0
EA1033,2026,Nonresident,20,-2.0,-6.0,0
EA1033,2026,Nonresident,19,-2.0,-6.0,0
EA1033,2026,Nonresident,18,-2.0,-6.0,0
EA1033,2026,Nonresident,17,-2.0,-6.0,0
EA1033,2026,Nonresident,16,-2.0,-6.0,0
EA1033,2026,Nonresident,15,-2.0,-6.0,0
EA1033,2026,Nonresident,14,-2.0,-6.0,0
EA1033,2026,Nonresident,13,-2.0,-6.0,0
EA1033,2026,Nonresident,12,-2.0,-6.0,0
EA1033,2026,Nonresident,11,-2.0,-6.0,0
EA1033,2026,Nonresident,10,-2.0,-6.0,0
EA1033,2026,Nonresident,9,-2.0,-6.0,0
EA1033,2026,Nonresident,8,-2.0,-6.0,0
EA1033,2026,Nonresident,7,-2.0,-6.0,0
EA1033,2026,Nonresident,6,-2.0,-6.0,0
EA1033,2026,Nonresident,5,-2.0,-6.0,0
EA1033,2026,Nonresident,4,-2.0,-6.0,0
EA1033,2026,Nonresident,3,-2.0,-6.0,0
EA1033,2026,Nonresident,2,-2.0,-6.0,0
EA1033,2026,Nonresident,1,-2.0,-6.0,0
EA1033,2026,Nonresident,0,-2.0,-6.0,5
EA1035,2026,Resident,32,-2.0,-6.0,0
EA1035,2026,Resident,31,-2.0,-6.0,0
EA1035,2026,Resident,30,-2.0,-6.0,0
EA1035,2026,Resident,29,-2.0,-6.0,0
EA1035,2026,Resident,28,-2.0,-6.0,0
EA1035,2026,Resident,27,-2.0,-6.0,0
EA1035,2026,Resident,26,-2.0,-6.0,0
EA1035,2026,Resident,25,-2.0,-6.0,0
EA1035,2026,Resident,24,-2.0,-6.0,0
EA1035,2026,Resident,23,-2.0,-6.0,0
EA1035,2026,Resident,22,-2.0,-6.0,0
EA1035,2026,Resident,21,-2.0,-6.0,0
EA1035,2026,Resident,20,-2.0,-6.0,0
EA1035,2026,Resident,19,-2.0,-6.0,0
EA1035,2026,Resident,18,-2.0,-6.0,0
EA1035,2026,Resident,17,-2.0,-6.0,0
EA1035,2026,Resident,16,-2.0,-6.0,0
EA1035,2026,Resident,15,-2.0,-6.0,0
EA1035,2026,Resident,14,-2.0,-6.0,0
EA1035,2026,Resident,13,-2.0,-6.0,0
EA1035,2026,Resident,12,-2.0,-6.0,0
EA1035,2026,Resident,11,-2.0,-6.0,0
EA1035,2026,Resident,10,-2.0,-6.0,0
EA1035,2026,Resident,9,-2.0,-6.0,0
EA1035,2026,Resident,8,-2.0,-6.0,0
EA1035,2026,Resident,7,-2.0,-6.0,0
EA1035,2026,Resident,6,-2.0,-6.0,0
EA1035,2026,Resident,5,-2.0,-6.0,0
EA1035,2026,Resident,4,-2.0,-6.0,0
EA1035,2026,Resident,3,-2.0,-6.0,0
EA1035,2026,Resident,2,-2.0,-6.0,1
EA1035,2026,Resident,1,-2.0,-6.0,3
EA1035,2026,Resident,0,-2.0,-6.0,39
EA1035,2026,Nonresident,32,-1.0,-3.0,0
EA1035,2026,Nonresident,31,-1.0,-3.0,0
EA1035,2026,Nonresident,30,-1.0,-3.0,0
EA1035,2026,Nonresident,29,-1.0,-3.0,0
EA1035,2026,Nonresident,28,-1.0,-3.0,0
EA1035,2026,Nonresident,27,-1.0,-3.0,0
EA1035,2026,Nonresident,26,-1.0,-3.0,0
EA1035,2026,Nonresident,25,-1.0,-3.0,0
EA1035,2026,Nonresident,24,-1.0,-3.0,0
EA1035,2026,Nonresident,23,-1.0,-3.0,0
EA1035,2026,Nonresident,22,-1.0,-3.0,0
EA1035,2026,Nonresident,21,-1.0,-3.0,0
EA1035,2026,Nonresident,20,-1.0,-3.0,0
EA1035,2026,Nonresident,19,-1.0,-3.0,0
EA1035,2026,Nonresident,18,-1.0,-3.0,0
EA1035,2026,Nonresident,17,-1.0,-3.0,0
EA1035,2026,Nonresident,16,-1.0,-3.0,0
EA1035,2026,Nonresident,15,-1.0,-3.0,0
EA1035,2026,Nonresident,14,-1.0,-3.0,0
EA1035,2026,Nonresident,13,-1.0,-3.0,0
EA1035,2026,Nonresident,12,-1.0,-3.0,0
EA1035,2026,Nonresident,11,-1.0,-3.0,0
EA1035,2026,Nonresident,10,-1.0,-3.0,0
EA1035,2026,Nonresident,9,-1.0,-3.0,0
EA1035,2026,Nonresident,8,-1.0,-3.0,0
EA1035,2026,Nonresident,7,-1.0,-3.0,0
EA1035,2026,Nonresident,6,-1.0,-3.0,0
EA1035,2026,Nonresident,5,-1.0,-3.0,0
EA1035,2026,Nonresident,4,-1.0,-3.0,0
EA1035,2026,Nonresident,3,-1.0,-3.0,0
EA1035,2026,Nonresident,2,-1.0,-3.0,0
EA1035,2026,Nonresident,1,-1.0,-3.0,0
EA1035,2026,Nonresident,0,-1.0,-3.0,1
EA1037,2026,Resident,32,-3.0,-9.0,0
EA1037,2026,Resident,31,-3.0,-9.0,0
EA1037,2026,Resident,30,-3.0,-9.0,0
EA1037,2026,Resident,29,-3.0,-9.0,0
EA1037,2026,Resident,28,-3.0,-9.0,0
EA1037,2026,Resident,27,-3.0,-9.0,0
EA1037,2026,Resident,26,-3.0,-9.0,0
EA1037,2026,Resident,25,-3.0,-9.0,0
EA1037,2026,Resident,24,-3.0,-9.0,0
EA1037,2026,Resident,23,-3.0,-9.0,0
EA1037,2026,Resident,22,-3.0,-9.0,0
EA1037,2026,Resident,21,-3.0,-9.0,0
EA1037,2026,Resident,20,-3.0,-9.0,0
EA1037,2026,Resident,19,-3.0,-9.0,0
EA1037,2026,Resident,18,-3.0,-9.0,0
EA1037,2026,Resident,17,-3.0,-9.0,0
EA1037,2026,Resident,16,-3.0,-9.0,0
EA1037,2026,Resident,15,-3.0,-9.0,0
EA1037,2026,Resident,14,-3.0,-9.0,0
EA1037,2026,Resident,13,-3.0,-9.0,0
EA1037,2026,Resident,12,-3.0,-9.0,0
EA1037,2026,Resident,11,-3.0,-9.0,0
EA1037,2026,Resident,10,-3.0,-9.0,0
EA1037,2026,Resident,9,-3.0,-9.0,0
EA1037,2026,Resident,8,-3.0,-9.0,0
EA1037,2026,Resident,7,-3.0,-9.0,0
EA1037,2026,Resident,6,-3.0,-9.0,0
EA1037,2026,Resident,5,-3.0,-9.0,0
EA1037,2026,Resident,4,-3.0,-9.0,0
EA1037,2026,Resident,3,-3.0,-9.0,4
EA1037,2026,Resident,2,-3.0,-9.0,36
EA1037,2026,Resident,1,-3.0,-9.0,4
EA1037,2026,Resident,0,-3.0,-9.0,44
EA1037,2026,Nonresident,32,-1.0,-3.0,0
EA1037,2026,Nonresident,31,-1.0,-3.0,0
EA1037,2026,Nonresident,30,-1.0,-3.0,0
EA1037,2026,Nonresident,29,-1.0,-3.0,0
EA1037,2026,Nonresident,28,-1.0,-3.0,0
EA1037,2026,Nonresident,27,-1.0,-3.0,0
EA1037,2026,Nonresident,26,-1.0,-3.0,0
EA1037,2026,Nonresident,25,-1.0,-3.0,0
EA1037,2026,Nonresident,24,-1.0,-3.0,0
EA1037,2026,Nonresident,23,-1.0,-3.0,0
EA1037,2026,Nonresident,22,-1.0,-3.0,0
EA1037,2026,Nonresident,21,-1.0,-3.0,0
EA1037,2026,Nonresident,20,-1.0,-3.0,0
EA1037,2026,Nonresident,19,-1.0,-3.0,0
EA1037,2026,Nonresident,18,-1.0,-3.0,0
EA1037,2026,Nonresident,17,-1.0,-3.0,0
EA1037,2026,Nonresident,16,-1.0,-3.0,0
EA1037,2026,Nonresident,15,-1.0,-3.0,0
EA1037,2026,Nonresident,14,-1.0,-3.0,0
EA1037,2026,Nonresident,13,-1.0,-3.0,0
EA1037,2026,Nonresident,12,-1.0,-3.0,0
EA1037,2026,Nonresident,11,-1.0,-3.0,0
EA1037,2026,Nonresident,10,-1.0,-3.0,0
EA1037,2026,Nonresident,9,-1.0,-3.0,0
EA1037,2026,Nonresident,8,-1.0,-3.0,0
EA1037,2026,Nonresident,7,-1.0,-3.0,0
EA1037,2026,Nonresident,6,-1.0,-3.0,0
EA1037,2026,Nonresident,5,-1.0,-3.0,1
EA1037,2026,Nonresident,4,-1.0,-3.0,7
EA1037,2026,Nonresident,3,-1.0,-3.0,5
EA1037,2026,Nonresident,2,-1.0,-3.0,11
EA1037,2026,Nonresident,1,-1.0,-3.0,1
EA1037,2026,Nonresident,0,-1.0,-3.0,9
EA1038,2026,Resident,32,-2.0,-6.0,0
EA1038,2026,Resident,31,-2.0,-6.0,0
EA1038,2026,Resident,30,-2.0,-6.0,0
EA1038,2026,Resident,29,-2.0,-6.0,0
EA1038,2026,Resident,28,-2.0,-6.0,0
EA1038,2026,Resident,27,-2.0,-6.0,0
EA1038,2026,Resident,26,-2.0,-6.0,0
EA1038,2026,Resident,25,-2.0,-6.0,0
EA1038,2026,Resident,24,-2.0,-6.0,0
EA1038,2026,Resident,23,-2.0,-6.0,0
EA1038,2026,Resident,22,-2.0,-6.0,0
EA1038,2026,Resident,21,-2.0,-6.0,0
EA1038,2026,Resident,20,-2.0,-6.0,0
EA1038,2026,Resident,19,-2.0,-6.0,0
EA1038,2026,Resident,18,-2.0,-6.0,0
EA1038,2026,Resident,17,-2.0,-6.0,0
EA1038,2026,Resident,16,-2.0,-6.0,0
EA1038,2026,Resident,15,-2.0,-6.0,0
EA1038,2026,Resident,14,-2.0,-6.0,0
EA1038,2026,Resident,13,-2.0,-6.0,0
EA1038,2026,Resident,12,-2.0,-6.0,0
EA1038,2026,Resident,11,-2.0,-6.0,0
EA1038,2026,Resident,10,-2.0,-6.0,0
EA1038,2026,Resident,9,-2.0,-6.0,0
EA1038,2026,Resident,8,-2.0,-6.0,0
EA1038,2026,Resident,7,-2.0,-6.0,0
EA1038,2026,Resident,6,-2.0,-6.0,0
EA1038,2026,Resident,5,-2.0,-6.0,0
EA1038,2026,Resident,4,-2.0,-6.0,0
EA1038,2026,Resident,3,-2.0,-6.0,1
EA1038,2026,Resident,2,-2.0,-6.0,22
EA1038,2026,Resident,1,-2.0,-6.0,13
EA1038,2026,Resident,0,-2.0,-6.0,200
EA1038,2026,Nonresident,32,-2.0,-6.0,0
EA1038,2026,Nonresident,31,-2.0,-6.0,0
EA1038,2026,Nonresident,30,-2.0,-6.0,0
EA1038,2026,Nonresident,29,-2.0,-6.0,0
EA1038,2026,Nonresident,28,-2.0,-6.0,0
EA1038,2026,Nonresident,27,-2.0,-6.0,0
EA1038,2026,Nonresident,26,-2.0,-6.0,0
EA1038,2026,Nonresident,25,-2.0,-6.0,0
EA1038,2026,Nonresident,24,-2.0,-6.0,0
EA1038,2026,Nonresident,23,-2.0,-6.0,0
EA1038,2026,Nonresident,22,-2.0,-6.0,0
EA1038,2026,Nonresident,21,-2.0,-6.0,0
EA1038,2026,Nonresident,20,-2.0,-6.0,0
EA1038,2026,Nonresident,19,-2.0,-6.0,0
EA1038,2026,Nonresident,18,-2.0,-6.0,0
EA1038,2026,Nonresident,17,-2.0,-6.0,0
EA1038,2026,Nonresident,16,-2.0,-6.0,0
EA1038,2026,Nonresident,15,-2.0,-6.0,0
EA1038,2026,Nonresident,14,-2.0,-6.0,0
EA1038,2026,Nonresident,13,-2.0,-6.0,0
EA1038,2026,Nonresident,12,-2.0,-6.0,0
EA1038,2026,Nonresident,11,-2.0,-6.0,0
EA1038,2026,Nonresident,10,-2.0,-6.0,0
EA1038,2026,Nonresident,9,-2.0,-6.0,0
EA1038,2026,Nonresident,8,-2.0,-6.0,0
EA1038,2026,Nonresident,7,-2.0,-6.0,0
EA1038,2026,Nonresident,6,-2.0,-6.0,0
EA1038,2026,Nonresident,5,-2.0,-6.0,0
EA1038,2026,Nonresident,4,-2.0,-6.0,0
EA1038,2026,Nonresident,3,-2.0,-6.0,0
EA1038,2026,Nonresident,2,-2.0,-6.0,11
EA1038,2026,Nonresident,1,-2.0,-6.0,3
EA1038,2026,Nonresident,0,-2.0,-6.0,32
EA1039,2026,Resident,32,-2.0,-6.0,0
EA1039,2026,Resident,31,-2.0,-6.0,0
EA1039,2026,Resident,30,-2.0,-6.0,0
EA1039,2026,Resident,29,-2.0,-6.0,0
EA1039,2026,Resident,28,-2.0,-6.0,0
EA1039,2026,Resident,27,-2.0,-6.0,0
EA1039,2026,Resident,26,-2.0,-6.0,0
EA1039,2026,Resident,25,-2.0,-6.0,0
EA1039,2026,Resident,24,-2.0,-6.0,0
EA1039,2026,Resident,23,-2.0,-6.0,0
EA1039,2026,Resident,22,-2.0,-6.0,0
EA1039,2026,Resident,21,-2.0,-6.0,0
EA1039,2026,Resident,20,-2.0,-6.0,0
EA1039,2026,Resident,19,-2.0,-6.0,0
EA1039,2026,Resident,18,-2.0,-6.0,0
EA1039,2026,Resident,17,-2.0,-6.0,0
EA1039,2026,Resident,16,-2.0,-6.0,0
EA1039,2026,Resident,15,-2.0,-6.0,0
EA1039,2026,Resident,14,-2.0,-6.0,0
EA1039,2026,Resident,13,-2.0,-6.0,0
EA1039,2026,Resident,12,-2.0,-6.0,0
EA1039,2026,Resident,11,-2.0,-6.0,0
EA1039,2026,Resident,10,-2.0,-6.0,0
EA1039,2026,Resident,9,-2.0,-6.0,0
EA1039,2026,Resident,8,-2.0,-6.0,0
EA1039,2026,Resident,7,-2.0,-6.0,0
EA1039,2026,Resident,6,-2.0,-6.0,0
EA1039,2026,Resident,5,-2.0,-6.0,0
EA1039,2026,Resident,4,-2.0,-6.0,0
EA1039,2026,Resident,3,-2.0,-6.0,1
EA1039,2026,Resident,2,-2.0,-6.0,43
EA1039,2026,Resident,1,-2.0,-6.0,12
EA1039,2026,Resident,0,-2.0,-6.0,177
EA1039,2026,Nonresident,32,-2.0,-6.0,0
EA1039,2026,Nonresident,31,-2.0,-6.0,0
EA1039,2026,Nonresident,30,-2.0,-6.0,0
EA1039,2026,Nonresident,29,-2.0,-6.0,0
EA1039,2026,Nonresident,28,-2.0,-6.0,0
EA1039,2026,Nonresident,27,-2.0,-6.0,0
EA1039,2026,Nonresident,26,-2.0,-6.0,0
EA1039,2026,Nonresident,25,-2.0,-6.0,0
EA1039,2026,Nonresident,24,-2.0,-6.0,0
EA1039,2026,Nonresident,23,-2.0,-6.0,0
EA1039,2026,Nonresident,22,-2.0,-6.0,0
EA1039,2026,Nonresident,21,-2.0,-6.0,0
EA1039,2026,Nonresident,20,-2.0,-6.0,0
EA1039,2026,Nonresident,19,-2.0,-6.0,0
EA1039,2026,Nonresident,18,-2.0,-6.0,0
EA1039,2026,Nonresident,17,-2.0,-6.0,0
EA1039,2026,Nonresident,16,-2.0,-6.0,0
EA1039,2026,Nonresident,15,-2.0,-6.0,0
EA1039,2026,Nonresident,14,-2.0,-6.0,0
EA1039,2026,Nonresident,13,-2.0,-6.0,0
EA1039,2026,Nonresident,12,-2.0,-6.0,0
EA1039,2026,Nonresident,11,-2.0,-6.0,0
EA1039,2026,Nonresident,10,-2.0,-6.0,0
EA1039,2026,Nonresident,9,-2.0,-6.0,0
EA1039,2026,Nonresident,8,-2.0,-6.0,0
EA1039,2026,Nonresident,7,-2.0,-6.0,0
EA1039,2026,Nonresident,6,-2.0,-6.0,0
EA1039,2026,Nonresident,5,-2.0,-6.0,0
EA1039,2026,Nonresident,4,-2.0,-6.0,0
EA1039,2026,Nonresident,3,-2.0,-6.0,0
EA1039,2026,Nonresident,2,-2.0,-6.0,3
EA1039,2026,Nonresident,1,-2.0,-6.0,1
EA1039,2026,Nonresident,0,-2.0,-6.0,14
EA1044,2026,Resident,32,-3.0,-9.0,0
EA1044,2026,Resident,31,-3.0,-9.0,0
EA1044,2026,Resident,30,-3.0,-9.0,0
EA1044,2026,Resident,29,-3.0,-9.0,0
EA1044,2026,Resident,28,-3.0,-9.0,0
EA1044,2026,Resident,27,-3.0,-9.0,0
EA1044,2026,Resident,26,-3.0,-9.0,0
EA1044,2026,Resident,25,-3.0,-9.0,0
EA1044,2026,Resident,24,-3.0,-9.0,0
EA1044,2026,Resident,23,-3.0,-9.0,0
EA1044,2026,Resident,22,-3.0,-9.0,0
EA1044,2026,Resident,21,-3.0,-9.0,0
EA1044,2026,Resident,20,-3.0,-9.0,0
EA1044,2026,Resident,19,-3.0,-9.0,0
EA1044,2026,Resident,18,-3.0,-9.0,0
EA1044,2026,Resident,17,-3.0,-9.0,0
EA1044,2026,Resident,16,-3.0,-9.0,0
EA1044,2026,Resident,15,-3.0,-9.0,0
EA1044,2026,Resident,14,-3.0,-9.0,0
EA1044,2026,Resident,13,-3.0,-9.0,0
EA1044,2026,Resident,12,-3.0,-9.0,0
EA1044,2026,Resident,11,-3.0,-9.0,0
EA1044,2026,Resident,10,-3.0,-9.0,0
EA1044,2026,Resident,9,-3.0,-9.0,0
EA1044,2026,Resident,8,-3.0,-9.0,0
EA1044,2026,Resident,7,-3.0,-9.0,0
EA1044,2026,Resident,6,-3.0,-9.0,0
EA1044,2026,Resident,5,-3.0,-9.0,0
EA1044,2026,Resident,4,-3.0,-9.0,0
EA1044,2026,Resident,3,-3.0,-9.0,0
EA1044,2026,Resident,2,-3.0,-9.0,3
EA1044,2026,Resident,1,-3.0,-9.0,2
EA1044,2026,Resident,0,-3.0,-9.0,26
EA1044,2026,Nonresident,32,-1.0,-3.0,0
EA1044,2026,Nonresident,31,-1.0,-3.0,0
EA1044,2026,Nonresident,30,-1.0,-3.0,0
EA1044,2026,Nonresident,29,-1.0,-3.0,0
EA1044,2026,Nonresident,28,-1.0,-3.0,0
EA1044,2026,Nonresident,27,-1.0,-3.0,0
EA1044,2026,Nonresident,26,-1.0,-3.0,0
EA1044,2026,Nonresident,25,-1.0,-3.0,0
EA1044,2026,Nonresident,24,-1.0,-3.0,0
EA1044,2026,Nonresident,23,-1.0,-3.0,0
EA1044,2026,Nonresident,22,-1.0,-3.0,0
EA1044,2026,Nonresident,21,-1.0,-3.0,0
EA1044,2026,Nonresident,20,-1.0,-3.0,0
EA1044,2026,Nonresident,19,-1.0,-3.0,0
EA1044,2026,Nonresident,18,-1.0,-3.0,0
EA1044,2026,Nonresident,17,-1.0,-3.0,0
EA1044,2026,Nonresident,16,-1.0,-3.0,0
EA1044,2026,Nonresident,15,-1.0,-3.0,0
EA1044,2026,Nonresident,14,-1.0,-3.0,0
EA1044,2026,Nonresident,13,-1.0,-3.0,0
EA1044,2026,Nonresident,12,-1.0,-3.0,0
EA1044,2026,Nonresident,11,-1.0,-3.0,0
EA1044,2026,Nonresident,10,-1.0,-3.0,0
EA1044,2026,Nonresident,9,-1.0,-3.0,0
EA1044,2026,Nonresident,8,-1.0,-3.0,0
EA1044,2026,Nonresident,7,-1.0,-3.0,0
EA1044,2026,Nonresident,6,-1.0,-3.0,0
EA1044,2026,Nonresident,5,-1.0,-3.0,0
EA1044,2026,Nonresident,4,-1.0,-3.0,0
EA1044,2026,Nonresident,3,-1.0,-3.0,0
EA1044,2026,Nonresident,2,-1.0,-3.0,0
EA1044,2026,Nonresident,1,-1.0,-3.0,0
EA1044,2026,Nonresident,0,-1.0,-3.0,0
EA1049,2026,Resident,32,-3.0,-9.0,0
EA1049,2026,Resident,31,-3.0,-9.0,0
EA1049,2026,Resident,30,-3.0,-9.0,0
EA1049,2026,Resident,29,-3.0,-9.0,0
EA1049,2026,Resident,28,-3.0,-9.0,0
EA1049,2026,Resident,27,-3.0,-9.0,0
EA1049,2026,Resident,26,-3.0,-9.0,0
EA1049,2026,Resident,25,-3.0,-9.0,0
EA1049,2026,Resident,24,-3.0,-9.0,0
EA1049,2026,Resident,23,-3.0,-9.0,0
EA1049,2026,Resident,22,-3.0,-9.0,0
EA1049,2026,Resident,21,-3.0,-9.0,0
EA1049,2026,Resident,20,-3.0,-9.0,0
EA1049,2026,Resident,19,-3.0,-9.0,0
EA1049,2026,Resident,18,-3.0,-9.0,0
EA1049,2026,Resident,17,-3.0,-9.0,0
EA1049,2026,Resident,16,-3.0,-9.0,0
EA1049,2026,Resident,15,-3.0,-9.0,0
EA1049,2026,Resident,14,-3.0,-9.0,0
EA1049,2026,Resident,13,-3.0,-9.0,0
EA1049,2026,Resident,12,-3.0,-9.0,0
EA1049,2026,Resident,11,-3.0,-9.0,0
EA1049,2026,Resident,10,-3.0,-9.0,0
EA1049,2026,Resident,9,-3.0,-9.0,0
EA1049,2026,Resident,8,-3.0,-9.0,0
EA1049,2026,Resident,7,-3.0,-9.0,0
EA1049,2026,Resident,6,-3.0,-9.0,0
EA1049,2026,Resident,5,-3.0,-9.0,0
EA1049,2026,Resident,4,-3.0,-9.0,0
EA1049,2026,Resident,3,-3.0,-9.0,1
EA1049,2026,Resident,2,-3.0,-9.0,24
EA1049,2026,Resident,1,-3.0,-9.0,3
EA1049,2026,Resident,0,-3.0,-9.0,26
EA1049,2026,Nonresident,32,-2.0,-6.0,0
EA1049,2026,Nonresident,31,-2.0,-6.0,0
EA1049,2026,Nonresident,30,-2.0,-6.0,0
EA1049,2026,Nonresident,29,-2.0,-6.0,0
EA1049,2026,Nonresident,28,-2.0,-6.0,0
EA1049,2026,Nonresident,27,-2.0,-6.0,0
EA1049,2026,Nonresident,26,-2.0,-6.0,0
EA1049,2026,Nonresident,25,-2.0,-6.0,0
EA1049,2026,Nonresident,24,-2.0,-6.0,0
EA1049,2026,Nonresident,23,-2.0,-6.0,0
EA1049,2026,Nonresident,22,-2.0,-6.0,0
EA1049,2026,Nonresident,21,-2.0,-6.0,0
EA1049,2026,Nonresident,20,-2.0,-6.0,0
EA1049,2026,Nonresident,19,-2.0,-6.0,0
EA1049,2026,Nonresident,18,-2.0,-6.0,0
